Datetime,January,February,March,April,May,June,July,August,September,October,November,December,day,Sunday,Monday,Thuesday,Wednesday,Thursday,Friday,Saturday,Volume,Open,High,Low,Close
2016-01-31 19:10:00,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,488,121.432,121.450,121.353,121.370
2016-01-31 19:20:00,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,331,121.370,121.444,121.370,121.400
2016-01-31 19:30:00,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,246,121.400,121.400,121.337,121.348
2016-01-31 19:40:00,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,189,121.348,121.392,121.310,121.385
2016-01-31 19:50:00,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,167,121.388,121.388,121.322,121.352
2016-01-31 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,748,121.347,121.442,121.216,121.258
2016-01-31 20:10:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,431,121.260,121.348,121.236,121.292
2016-01-31 20:20:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,312,121.295,121.336,121.225,121.238
2016-01-31 20:30:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,531,121.234,121.244,121.188,121.230
2016-01-31 20:40:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,331,121.228,121.282,121.198,121.252
2016-01-31 20:50:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,445,121.252,121.276,121.115,121.156
2016-01-31 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,469,121.160,121.199,121.104,121.178
2016-01-31 21:10:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,998,121.178,121.400,121.140,121.234
2016-01-31 21:20:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,602,121.231,121.231,121.144,121.199
2016-01-31 21:30:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,339,121.198,121.222,121.138,121.214
2016-01-31 21:40:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,810,121.214,121.370,121.158,121.338
2016-01-31 21:50:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,314,121.338,121.370,121.271,121.280
2016-01-31 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353,121.276,121.276,121.189,121.212
2016-01-31 22:10:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350,121.210,121.272,121.168,121.234
2016-01-31 22:20:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,219,121.234,121.284,121.216,121.264
2016-01-31 22:30:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,121.266,121.352,121.254,121.339
2016-01-31 22:40:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,210,121.342,121.342,121.261,121.286
2016-01-31 22:50:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,169,121.282,121.282,121.240,121.275
2016-02-29 11:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1025,112.828,112.952,112.700,112.881
2016-02-29 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,652,112.884,112.894,112.756,112.796
2016-02-29 12:10:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,371,112.796,112.894,112.762,112.894
2016-02-29 12:20:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,353,112.896,112.946,112.858,112.876
2016-02-29 12:30:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,375,112.872,112.986,112.868,112.970
2016-02-29 12:40:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,270,112.972,113.004,112.922,112.960
2016-02-29 12:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,201,112.964,112.995,112.908,112.909
2016-02-29 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,205,112.910,112.956,112.887,112.955
2016-02-29 13:10:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,179,112.951,112.988,112.932,112.932
2016-02-29 13:20:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,186,112.937,112.950,112.870,112.881
2016-02-29 13:30:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,152,112.881,112.937,112.868,112.902
2016-02-29 13:40:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,136,112.900,112.943,112.898,112.932
2016-02-29 13:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,144,112.934,112.948,112.913,112.931
2016-02-29 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,96,112.936,112.960,112.920,112.941
2016-02-29 14:10:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,118,112.942,112.979,112.926,112.975
2016-02-29 14:20:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,126,112.972,112.986,112.929,112.929
2016-02-29 14:30:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,136,112.927,112.927,112.880,112.909
2016-02-29 14:40:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,79,112.913,112.924,112.882,112.918
2016-02-29 14:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,105,112.918,112.952,112.904,112.944
2016-02-29 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,136,112.946,112.962,112.918,112.926
2016-02-29 15:10:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,158,112.926,112.926,112.866,112.866
2016-02-29 15:20:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,175,112.862,112.862,112.807,112.835
2016-02-29 15:30:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,218,112.832,112.862,112.820,112.852
2016-02-29 15:40:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,168,112.852,112.854,112.784,112.820
2016-02-29 15:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,166,112.822,112.840,112.798,112.820
2016-02-29 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,260,112.819,112.832,112.732,112.760
2016-02-29 16:10:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,256,112.758,112.778,112.698,112.715
2016-02-29 16:20:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,183,112.713,112.806,112.705,112.786
2016-02-29 16:30:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,170,112.782,112.813,112.762,112.786
2016-02-29 16:40:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,182,112.782,112.815,112.760,112.770
2016-02-29 16:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,182,112.772,112.801,112.726,112.728
2016-02-29 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,95,112.725,112.777,112.725,112.755
2016-02-29 17:10:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,23,112.755,112.783,112.755,112.780
2016-02-29 17:20:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,33,112.779,112.794,112.779,112.784
2016-02-29 17:30:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,51,112.789,112.796,112.768,112.778
2016-02-29 17:40:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,116,112.782,112.782,112.702,112.705
2016-02-29 17:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,304,112.708,112.717,112.656,112.700
2016-02-29 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,159,112.679,112.739,112.679,112.702
2016-02-29 18:10:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,273,112.702,112.719,112.664,112.682
2016-02-29 18:20:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,832,112.681,112.691,112.226,112.292
2016-02-29 18:30:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1607,112.293,112.416,112.190,112.414
2016-02-29 18:40:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,725,112.413,112.444,112.326,112.423
2016-02-29 18:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1484,112.424,112.449,112.216,112.335
2016-02-29 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1466,112.334,112.438,112.224,112.314
2016-02-29 19:10:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,708,112.318,112.430,112.256,112.390
2016-02-29 19:20:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,273,112.391,112.401,112.366,112.392
2016-02-29 19:30:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,216,112.394,112.441,112.374,112.429
2016-02-29 19:40:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,178,112.433,112.441,112.354,112.402
2016-02-29 19:50:00,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,184,112.404,112.446,112.383,112.413
2016-02-29 20:00:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,502,112.418,112.538,112.418,112.482
2016-02-29 20:10:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,318,112.478,112.515,112.452,112.498
2016-02-29 20:20:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,218,112.494,112.494,112.430,112.452
2016-02-29 20:30:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,220,112.456,112.495,112.384,112.384
2016-02-29 20:40:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,244,112.388,112.452,112.388,112.424
2016-02-29 20:50:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,410,112.420,112.494,112.358,112.363
2016-02-29 21:00:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,481,112.359,112.454,112.312,112.386
2016-02-29 21:10:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,666,112.386,112.389,112.194,112.275
2016-02-29 21:20:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,539,112.271,112.286,112.160,112.211
2016-02-29 21:30:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,628,112.212,112.410,112.198,112.390
2016-02-29 21:40:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,600,112.388,112.428,112.252,112.280
2016-02-29 21:50:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,511,112.280,112.308,112.208,112.274
2016-02-29 22:00:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,290,112.269,112.314,112.241,112.314
2016-02-29 22:10:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,287,112.313,112.328,112.257,112.315
2016-02-29 22:20:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,262,112.310,112.336,112.290,112.333
2016-02-29 22:30:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,187,112.336,112.350,112.303,112.342
2016-02-29 22:40:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,178,112.342,112.359,112.332,112.334
2016-02-29 22:50:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180,112.331,112.372,112.326,112.352
2016-03-31 10:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,483,112.398,112.448,112.340,112.387
2016-03-31 11:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,546,112.390,112.486,112.344,112.474
2016-03-31 11:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,353,112.470,112.470,112.386,112.404
2016-03-31 11:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,249,112.401,112.412,112.342,112.358
2016-03-31 11:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,202,112.359,112.402,112.343,112.393
2016-03-31 11:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,178,112.396,112.428,112.370,112.428
2016-03-31 11:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,145,112.431,112.442,112.406,112.435
2016-03-31 12:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,123,112.432,112.468,112.420,112.436
2016-03-31 12:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,129,112.432,112.502,112.432,112.500
2016-03-31 12:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,141,112.496,112.549,112.484,112.534
2016-03-31 12:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,150,112.534,112.536,112.457,112.472
2016-03-31 12:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,89,112.471,112.502,112.467,112.484
2016-03-31 12:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,87,112.480,112.528,112.464,112.505
2016-03-31 13:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,91,112.501,112.516,112.481,112.489
2016-03-31 13:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,71,112.494,112.518,112.493,112.493
2016-03-31 13:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,110,112.494,112.579,112.494,112.576
2016-03-31 13:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,95,112.574,112.574,112.512,112.540
2016-03-31 13:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,69,112.544,112.576,112.540,112.548
2016-03-31 13:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,84,112.544,112.544,112.500,112.530
2016-03-31 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,92,112.529,112.548,112.482,112.500
2016-03-31 14:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,115,112.496,112.524,112.480,112.514
2016-03-31 14:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,113,112.513,112.513,112.474,112.498
2016-03-31 14:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,92,112.498,112.532,112.490,112.492
2016-03-31 14:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,98,112.496,112.518,112.487,112.496
2016-03-31 14:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,182,112.498,112.540,112.466,112.522
2016-03-31 15:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,148,112.519,112.536,112.486,112.513
2016-03-31 15:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,92,112.514,112.526,112.494,112.510
2016-03-31 15:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,74,112.514,112.530,112.502,112.505
2016-03-31 15:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,107,112.506,112.546,112.502,112.532
2016-03-31 15:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,93,112.532,112.564,112.530,112.555
2016-03-31 15:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,111,112.552,112.563,112.531,112.546
2016-03-31 16:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,66,112.548,112.552,112.516,112.532
2016-03-31 16:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,26,112.536,112.562,112.536,112.553
2016-03-31 16:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,58,112.554,112.570,112.530,112.567
2016-03-31 16:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,33,112.565,112.575,112.547,112.575
2016-03-31 16:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,34,112.578,112.598,112.574,112.598
2016-03-31 16:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,95,112.600,112.603,112.575,112.578
2016-03-31 17:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,38,112.566,112.584,112.566,112.582
2016-03-31 17:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,53,112.581,112.581,112.567,112.571
2016-03-31 17:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,87,112.572,112.582,112.548,112.576
2016-03-31 17:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,211,112.575,112.580,112.542,112.562
2016-03-31 17:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,361,112.562,112.562,112.500,112.530
2016-03-31 17:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,286,112.531,112.548,112.522,112.542
2016-03-31 18:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,442,112.543,112.556,112.512,112.526
2016-03-31 18:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,67,112.526,112.529,112.508,112.522
2016-03-31 18:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,114,112.518,112.541,112.518,112.536
2016-03-31 18:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,110,112.538,112.550,112.520,112.524
2016-03-31 18:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,24,112.520,112.530,112.507,112.522
2016-03-31 18:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,25,112.522,112.539,112.518,112.539
2016-03-31 19:00:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,77,112.538,112.582,112.524,112.557
2016-03-31 19:10:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,20,112.554,112.568,112.552,112.561
2016-03-31 19:20:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,86,112.564,112.572,112.498,112.520
2016-03-31 19:30:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,36,112.523,112.533,112.506,112.519
2016-03-31 19:40:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,168,112.522,112.546,112.478,112.512
2016-03-31 19:50:00,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,183,112.512,112.550,112.490,112.518
2016-03-31 20:00:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,434,112.523,112.534,112.346,112.351
2016-03-31 20:10:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,433,112.348,112.379,112.308,112.350
2016-03-31 20:20:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,274,112.354,112.374,112.292,112.362
2016-03-31 20:30:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,290,112.365,112.420,112.350,112.406
2016-03-31 20:40:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,416,112.406,112.454,112.334,112.334
2016-03-31 20:50:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,649,112.334,112.360,112.212,112.288
2016-03-31 21:00:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,383,112.286,112.380,112.276,112.342
2016-03-31 21:10:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,264,112.343,112.388,112.301,112.378
2016-03-31 21:20:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,437,112.383,112.386,112.202,112.202
2016-03-31 21:30:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,317,112.202,112.282,112.194,112.272
2016-03-31 21:40:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,432,112.268,112.310,112.180,112.198
2016-03-31 21:50:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,447,112.194,112.218,112.092,112.166
2016-05-31 10:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,532,110.958,111.002,110.894,110.948
2016-05-31 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,473,110.948,110.952,110.847,110.937
2016-05-31 11:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,345,110.940,110.960,110.836,110.950
2016-05-31 11:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,221,110.946,110.962,110.914,110.950
2016-05-31 11:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,199,110.950,110.959,110.918,110.954
2016-05-31 11:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,158,110.953,110.966,110.916,110.934
2016-05-31 11:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,270,110.934,110.934,110.762,110.766
2016-05-31 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,328,110.764,110.818,110.704,110.706
2016-05-31 12:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,395,110.704,110.704,110.625,110.633
2016-05-31 12:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,159,110.630,110.652,110.612,110.632
2016-05-31 12:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,180,110.631,110.688,110.626,110.683
2016-05-31 12:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,135,110.679,110.709,110.638,110.652
2016-05-31 12:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,125,110.656,110.686,110.609,110.686
2016-05-31 13:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,186,110.685,110.720,110.660,110.660
2016-05-31 13:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,119,110.660,110.732,110.660,110.715
2016-05-31 13:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,117,110.718,110.769,110.718,110.738
2016-05-31 13:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,125,110.736,110.780,110.695,110.772
2016-05-31 13:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,144,110.772,110.792,110.734,110.746
2016-05-31 13:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,114,110.750,110.750,110.706,110.736
2016-05-31 14:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,210,110.735,110.742,110.636,110.652
2016-05-31 14:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,270,110.652,110.660,110.520,110.534
2016-05-31 14:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,202,110.537,110.620,110.534,110.576
2016-05-31 14:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,101,110.572,110.572,110.536,110.551
2016-05-31 14:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,112,110.555,110.586,110.524,110.578
2016-05-31 14:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,144,110.578,110.618,110.560,110.586
2016-05-31 15:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,165,110.583,110.588,110.504,110.545
2016-05-31 15:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,109,110.542,110.604,110.536,110.598
2016-05-31 15:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,128,110.596,110.655,110.596,110.633
2016-05-31 15:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,185,110.634,110.664,110.599,110.657
2016-05-31 15:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,158,110.660,110.733,110.650,110.728
2016-05-31 15:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,165,110.728,110.770,110.713,110.716
2016-05-31 16:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,161,110.712,110.759,110.694,110.701
2016-05-31 16:10:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,56,110.701,110.720,110.700,110.716
2016-05-31 16:20:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,52,110.716,110.730,110.682,110.693
2016-05-31 16:30:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,84,110.696,110.738,110.696,110.725
2016-05-31 16:40:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,43,110.726,110.742,110.726,110.737
2016-05-31 16:50:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,119,110.732,110.739,110.724,110.734
2016-05-31 17:00:00,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,153,110.687,110.716,110.650,110.716
