Datetime,Volume_x,Open_x,High_x,Low_x,Close_x,Rate_x,Volume_y,Open_y,High_y,Low_y,Close_y,Rate_y,Volume_x,Open_x,High_x,Low_x,Close_x,Rate_x,Volume_y,Open_y,High_y,Low_y,Close_y,Rate_y,Volume_x,Open_x,High_x,Low_x,Close_x,Rate_x,Volume_y,Open_y,High_y,Low_y,Close_y,Rate_y,Volume,Open,High,Low,Close,Rate
2019-05-22 06:00,12500,110.502,110.627,110.242,110.356,-132.12430544243617,12728,123.328,123.508,122.986,123.064,-214.0633108458825,15846,76.064,76.187,75.834,75.939,-164.3352965923433,42097,140.426,140.704,139.320,139.722,-501.33166222777794,57567,71.884,71.986,71.615,71.66,-311.6131545267428,61975,82.443,82.620,82.080,82.152,-352.9711436992793,73104,109.294,109.631,109.117,109.3,5.489779859827829
2019-05-23 06:00,19901,110.344,110.364,109.460,109.601,-673.3488001159964,20454,123.044,123.084,122.148,122.564,-390.1043529144078,22094,75.936,75.941,75.446,75.64,-389.80193847451335,52213,139.692,139.726,138.534,138.732,-687.2261833175901,80370,71.662,71.684,71.297,71.482,-251.17914654908714,83862,82.134,82.144,81.166,81.358,-944.7975259941026,103559,109.277,109.413,108.930,109.243,-31.113592064209325
2019-05-24 06:00,14380,109.606,109.746,109.276,109.302,-277.3570789920149,14630,122.576,122.824,122.420,122.47,-86.47696123221067,17604,75.624,75.830,75.394,75.714,119.00983814662463,46933,138.699,139.496,138.512,138.941,174.47854706954644,70047,71.458,71.820,71.342,71.614,218.31005625683048,66303,81.352,81.598,81.155,81.346,-7.375356475563265,85093,109.251,109.422,109.084,109.084,-152.85901273215035
2019-05-27 06:00,7315,109.318,109.586,109.282,109.51,175.63438774950814,8355,122.533,122.806,122.472,122.58,38.35701402887144,10479,75.776,76.010,75.714,75.746,-39.59037162162313,27126,139.126,139.646,138.681,138.896,-165.31776950391603,35037,71.63,71.856,71.628,71.636,8.376378612313596,39816,81.334,81.588,81.323,81.441,131.55629871886214,48284,109.058,109.270,108.846,109.064,5.5016596673201565
2019-05-28 06:00,17846,109.498,109.630,109.210,109.364,-122.3766644139622,16141,122.556,122.704,122.000,122.057,-407.1608081203656,20527,75.746,75.954,75.550,75.726,-26.404034536471926,48053,138.83,139.014,138.294,138.369,-332.06079377657045,75045,71.671,71.834,71.524,71.566,-146.50276959998322,81948,81.442,81.568,81.006,81.072,-454.3110434419468,103039,109.078,109.164,108.472,108.542,-491.39148132529135
2019-05-29 06:00,20433,109.372,109.700,109.150,109.591,200.23406356288086,17956,122.057,122.214,121.583,121.98,-63.08527982827545,22131,75.741,75.865,75.456,75.806,85.81877714843708,48319,138.41,138.586,137.875,138.372,-27.454663680357267,78169,71.548,71.652,71.096,71.34,-290.71392631519876,90101,81.088,81.180,80.669,81.067,-25.897790055249605,101081,108.532,108.763,108.400,108.688,143.73640953820615
2019-05-30 06:00,16236,109.577,109.926,109.475,109.624,42.89221278187671,14120,121.996,122.260,121.907,122.006,8.196990065252233,17761,75.809,76.163,75.630,75.776,-43.530451529503424,38261,138.346,138.738,138.064,138.238,-78.06514102323456,69223,71.358,71.651,71.229,71.362,5.605538271799486,65915,81.061,81.512,80.978,81.203,175.17671876734298,80445,108.732,108.997,108.624,108.759,24.831696280764653
2019-05-31 06:00,29645,109.604,109.622,108.279,108.304,-1186.0880989744874,25453,121.978,122.016,120.922,120.958,-836.2163668858286,31993,75.78,75.786,75.090,75.112,-881.4990762734315,64532,138.215,138.238,136.638,136.788,-1032.4494447057066,108724,71.378,71.386,70.676,70.712,-933.0606069096876,104154,81.177,81.222,80.088,80.124,-1297.1654532687971,135598,108.757,108.816,107.924,108.219,-494.68080215527357
2019-06-03 06:00,25281,108.312,108.447,107.884,108.073,-220.6588374326061,21273,120.901,121.654,120.786,121.482,480.55847346176057,28500,75.068,75.487,74.968,75.401,443.5978046571087,53061,136.811,137.126,136.621,136.866,40.201445790182675,100039,70.718,71.336,70.683,71.295,815.9167397267997,89446,80.118,80.523,79.976,80.416,371.9513717267054,127292,108.162,108.922,108.119,108.876,660.120929716535
2019-06-04 06:00,20767,108.068,108.358,107.847,108.147,73.10212088685618,21101,121.473,121.786,121.306,121.691,179.46374914590362,27698,75.396,75.696,75.082,75.606,278.5293649530396,52189,136.862,137.476,136.564,137.336,346.33426371090434,97581,71.298,71.533,71.000,71.47,241.24098852702326,80305,80.398,80.762,80.228,80.746,432.8465882235865,116044,108.889,109.100,108.646,109.007,108.36723635997136
2019-06-05 06:00,24392,108.14,108.486,107.816,108.46,295.9127057517969,22231,121.676,122.265,121.554,121.704,23.011933331134806,26555,75.604,75.904,75.404,75.585,-25.130945452628772,56691,137.304,137.786,137.206,137.544,174.7946163258238,101470,71.469,72.019,71.426,71.745,386.1814213155501,83533,80.741,81.075,80.562,80.843,126.32986958299236,120521,108.99,109.426,108.926,109.025,32.113037893394626
2019-06-06 06:00,22240,108.462,108.563,108.026,108.394,-62.69476867474123,25599,121.712,122.396,121.256,122.176,381.22781648481543,27660,75.594,75.776,75.280,75.628,44.97711458582166,57845,137.618,137.810,136.993,137.603,-10.899736953004954,97076,71.77,71.938,71.588,71.789,26.473456876139696,81103,80.843,81.230,80.528,81.128,352.53516074365945,124708,109.03,109.453,108.634,109.351,294.4143813629257
2019-06-07 06:00,22104,108.411,108.618,107.881,108.195,-199.24177435869808,20096,122.258,122.716,122.101,122.611,288.7336616008839,25375,75.632,75.817,75.492,75.738,140.15231647978968,49794,137.634,138.170,137.488,137.813,130.05507360100128,88441,71.792,72.152,71.709,72.103,433.19589926453204,82226,81.106,81.576,81.070,81.548,544.9658471629809,119908,109.354,109.644,109.112,109.52,151.80057428168774
2019-06-10 06:00,13751,108.508,108.715,108.314,108.451,-52.53068898145958,12973,122.849,122.924,122.628,122.646,-165.24351032568677,18305,76.038,76.038,75.420,75.507,-698.3350430048025,37303,138.222,138.262,137.486,137.584,-461.5763047850597,69219,72.29,72.290,71.642,71.666,-863.1899294508361,59143,81.944,81.964,81.626,81.739,-250.1708483842603,84077,109.626,109.732,109.478,109.562,-58.380311240040825
2019-06-11 06:00,13840,108.441,108.802,108.350,108.519,71.92851412288982,13514,122.653,123.176,122.628,122.912,211.16483086430853,19327,75.482,75.680,75.398,75.542,79.48914973106471,41874,137.557,138.328,137.503,138.103,396.926365070495,77459,71.666,71.796,71.373,71.428,-332.09611252197635,58845,81.731,82.089,81.528,81.672,-72.18803146908456,86291,109.563,109.756,109.285,109.34,-203.53586520996961
2019-06-12 06:00,15055,108.519,108.572,108.220,108.506,-11.979469033077368,15214,122.923,123.006,122.420,122.478,-362.0152453161796,20408,75.546,75.593,75.146,75.182,-481.82564265481204,45309,138.07,138.245,137.564,137.679,-283.1896863909547,80801,71.427,71.494,71.198,71.313,-159.60351127725414,62367,81.7,81.752,81.306,81.32,-465.11627906977924,93436,109.35,109.416,108.954,108.992,-327.38911751256506
2019-06-13 06:00,13538,108.495,108.536,108.167,108.398,-89.40504170699886,12843,122.456,122.564,122.140,122.242,-174.75664728555452,19794,75.179,75.287,74.775,74.957,-295.2952287207976,38092,137.658,137.784,137.106,137.379,-202.67619753301398,72375,71.332,71.430,71.108,71.178,-215.89188582963658,60028,81.32,81.572,81.132,81.342,27.053615346785012,86300,108.987,109.321,108.743,109.056,63.31030306367055
2019-06-14 06:00,15069,108.369,108.588,108.158,108.557,173.4813461414264,14627,122.273,122.286,121.593,121.694,-473.5305423110528,19259,74.936,74.968,74.482,74.592,-459.05839649835633,42726,137.368,137.432,136.518,136.67,-508.12416283268846,77039,71.175,71.228,70.428,70.478,-979.2764313312297,64768,81.312,81.331,80.867,80.94,-457.4970484061392,87357,109.016,109.123,108.486,108.684,-304.54245248404624
2019-06-17 06:00,9492,108.504,108.723,108.478,108.538,31.335250313344957,8745,121.636,122.127,121.602,121.764,105.23200368312021,11431,74.598,74.781,74.360,74.381,-290.8925172256612,27008,136.548,136.934,136.012,136.042,-370.56566189178915,62034,70.52,70.760,70.452,70.492,-39.7050482132609,42442,80.919,81.114,80.886,80.924,6.1790185247094795,94541,108.68,108.907,108.606,108.633,-43.246227456764124
2019-06-18 06:00,21442,108.538,108.678,108.062,108.441,-89.36962169930734,20245,121.931,121.957,121.066,121.398,-437.13247656461544,20718,74.384,74.668,73.929,74.574,255.4312755431245,47547,136.049,136.254,135.380,136.188,102.16907143748325,100321,70.498,70.910,70.270,70.808,439.72878663224805,70353,80.926,81.150,80.577,81.072,180.4117341769033,159499,108.638,108.727,108.218,108.418,-202.50740993022595
2019-06-19 06:00,20241,108.444,108.616,107.904,108.102,-315.3701449596094,15902,121.415,121.655,121.174,121.356,-48.59366635095475,20585,74.576,74.774,74.310,74.397,-240.0236000858022,44494,136.192,137.012,135.789,136.674,353.91212406014984,91017,70.816,70.991,70.596,70.669,-207.5802078626378,71830,81.052,81.406,80.918,81.4,429.3539949661932,135195,108.382,108.917,108.248,108.729,320.1638648484012
2019-06-20 06:00,26548,108.099,108.144,107.212,107.302,-737.2871164395574,22396,121.364,121.920,121.089,121.166,-163.14557859003287,27188,74.388,74.681,74.134,74.299,-119.64295316448705,59345,136.616,137.190,136.205,136.336,-204.95403173859657,119924,70.662,71.108,70.605,70.658,-5.660751181688727,90681,81.398,81.872,81.198,81.342,-68.79775915869848,192421,108.703,109.615,108.574,109.255,507.80567233654307
2019-06-21 06:00,21310,107.288,107.734,107.048,107.322,31.690403400199482,19751,121.178,122.122,120.955,122.004,681.6418821898427,21290,74.268,74.540,74.146,74.34,96.94619486185533,49392,136.289,136.843,135.946,136.766,349.9915620482973,99819,70.667,70.782,70.452,70.708,58.018594251909406,72414,81.326,81.588,81.152,81.16,-204.1167646263149,168683,109.281,110.004,109.011,109.908,573.7502402064359
2019-06-24 06:00,13583,107.308,107.536,107.249,107.297,-10.250866664190825,13368,122.056,122.396,122.000,122.305,204.00471914531806,17717,74.376,74.788,74.349,74.708,446.38055286650746,34520,136.635,137.133,136.493,136.714,57.81827496615635,68578,70.726,71.111,70.680,71.012,404.3774566637465,51417,81.192,81.490,81.178,81.41,268.4993595428165,124427,109.888,110.502,109.806,110.386,453.1887012230547
2019-06-25 06:00,24302,107.29,107.410,106.780,107.17,-111.84639761394776,20393,122.312,122.467,121.654,121.826,-397.3444960429101,27652,74.699,74.857,74.338,74.606,-124.49965862997298,48981,136.658,136.848,135.814,135.97,-503.4465600257492,128075,71.01,71.300,70.978,71.158,208.42134910575427,80307,81.399,81.495,80.993,81.398,-1.2285163208451884,197289,110.382,110.492,109.528,109.874,-460.21996339983855
2019-06-26 06:00,17015,107.182,107.849,107.104,107.789,566.32643540893,17070,121.918,122.632,121.777,122.528,500.3362916058329,20473,74.592,75.352,74.538,75.291,937.0978120978097,43403,136.014,136.898,135.922,136.743,535.9742379460827,98930,71.15,72.060,70.837,71.973,1156.7111735769404,63826,81.391,82.234,81.297,82.109,882.1614183386237,146878,109.886,110.393,109.848,110.22,303.95136778115796
2019-06-27 06:00,16819,107.802,108.162,107.650,107.786,-14.842025194342725,16006,122.522,122.894,122.406,122.54,14.691239124402705,17864,75.298,75.620,75.229,75.544,326.70190443304614,43385,136.787,137.336,136.424,136.582,-149.86804301579278,106072,71.996,72.260,71.862,72.227,320.85115839770094,60931,82.124,82.368,82.048,82.318,236.2281428084392,141836,110.222,110.445,110.028,110.372,136.08898405037624
2019-06-28 06:00,14971,107.798,107.938,107.565,107.902,96.47674353884044,14692,122.503,122.786,122.284,122.697,158.36346864974948,17041,75.554,75.798,75.328,75.754,264.71133229213916,41869,136.602,137.206,136.276,137.017,303.8022869357638,95013,72.202,72.508,71.993,72.465,364.2558377884342,64432,82.308,82.464,82.122,82.337,35.23351314574083,136345,110.388,110.584,110.222,110.471,75.18933217378557
2019-07-01 06:00,16335,108.201,108.534,108.104,108.442,222.73361614033112,17027,122.897,123.356,122.360,122.378,-422.30485691270366,18950,76.089,76.286,75.428,75.53,-734.6659832564463,41434,137.424,137.792,136.742,137.07,-257.5969263010925,98547,72.728,72.936,72.292,72.386,-470.2452975470228,61550,82.74,82.905,82.512,82.566,-210.29731689629244,145379,110.521,110.812,109.738,109.79,-661.412763185272
2019-07-02 06:00,12584,108.442,108.475,107.768,107.904,-496.1177403588985,13454,122.378,122.536,121.726,121.803,-469.85569301672103,16302,75.538,75.746,75.318,75.458,-105.90696073499205,37404,137.082,137.144,135.866,135.886,-872.4704921142076,85715,72.338,72.434,71.918,71.996,-472.78055793635264,54200,82.561,82.672,82.206,82.326,-284.6380252177343,128163,109.799,109.868,109.327,109.392,-370.67732857312967
2019-07-03 06:00,13707,107.899,107.920,107.536,107.825,-68.5826560023708,13037,121.837,121.850,121.321,121.609,-187.13527089472709,15018,75.466,75.906,75.136,75.799,441.25831500279946,34260,135.878,135.934,135.176,135.566,-229.6177453303577,78180,72.032,72.370,71.778,72.32,399.8223011994624,54269,82.304,82.586,82.031,82.572,325.6220839813383,113667,109.398,109.494,109.106,109.345,-48.446955154570716
2019-07-04 06:00,4801,107.818,107.842,107.708,107.822,3.7099556660343254,5343,121.615,121.718,121.540,121.65,28.779344653217777,7315,75.784,75.928,75.619,75.725,-77.85284492770467,23894,135.552,135.718,135.448,135.628,56.06704438148711,43258,72.325,72.398,71.980,72.096,-316.6263394400265,37615,82.562,82.688,82.414,82.61,58.13812649887578,52619,109.266,109.472,109.210,109.446,164.7355993630156
2019-07-05 06:00,13141,107.816,108.638,107.784,108.474,610.2990279735858,11980,121.515,121.930,121.515,121.773,212.31946673249848,14109,75.709,75.898,75.553,75.719,13.208469270484228,34106,135.637,136.048,135.490,135.876,176.2056076144447,79968,72.105,72.202,71.704,71.892,-295.4025379654782,55900,82.594,83.029,82.555,82.922,397.12327771993483,116893,109.461,109.534,109.278,109.379,-74.91252592246886
2019-07-08 06:00,9363,108.445,108.808,108.281,108.724,257.27327216562367,8547,121.73,121.975,121.520,121.907,145.40376242503285,9660,75.679,75.889,75.636,75.818,183.6705030457535,23526,135.882,136.135,135.546,136.095,156.75365390559003,67805,71.881,72.172,71.818,72.016,187.81040887022317,40400,82.944,83.210,82.798,83.016,86.80555555555884,94376,109.308,109.524,109.242,109.394,78.67676656786193
2019-07-09 06:00,9574,108.724,108.964,108.682,108.856,121.40833670577867,8288,121.859,122.136,121.851,122.002,117.34873911652048,10624,75.804,75.916,75.302,75.414,-514.4847237612798,28820,136.088,136.282,135.396,135.677,-302.0104638175309,63481,72.006,72.168,71.819,71.91,-133.32222314807606,42061,83.036,83.125,82.785,82.916,-144.5156317741757,96065,109.41,109.631,109.338,109.558,135.2709989946169
2019-07-10 06:00,13613,108.869,108.991,108.348,108.466,-370.1696534367045,11632,122.012,122.322,121.982,122.032,16.39183031176935,15142,75.423,75.622,75.291,75.494,94.13574108693362,35262,135.707,136.058,135.490,135.668,-28.738384902759083,101728,71.904,72.224,71.514,72.061,218.34668446819467,67487,82.924,83.154,82.652,82.918,-7.2355409772806745,114152,109.567,109.937,109.516,109.612,41.0707603566783
2019-07-11 06:00,15062,108.444,108.533,107.860,108.495,47.02888126590861,11598,122.116,122.145,121.626,122.114,-1.6377870221718192,15396,75.453,75.701,75.186,75.676,295.548222072017,36815,135.618,136.054,135.086,135.904,210.88646049934476,80682,72.074,72.331,71.840,72.277,281.65496572967083,57496,82.896,83.077,82.642,83.019,148.37869137232755,116950,109.595,109.775,109.379,109.586,-8.2120534695929
2019-07-12 06:00,13278,108.492,108.610,107.804,107.906,-540.1319912988962,9632,122.114,122.232,121.518,121.62,-404.54001998132867,13707,75.68,75.911,75.543,75.764,110.99365750527083,32718,135.898,136.024,135.508,135.695,-149.37673843618228,75015,72.252,72.486,72.082,72.213,-53.977744560706256,54905,82.979,83.238,82.696,82.83,-179.56350401909023,110378,109.587,109.924,109.463,109.649,56.57605372899852
2019-07-15 06:00,9571,107.916,108.110,107.800,107.909,-6.486526557684488,8145,121.636,121.854,121.422,121.482,-126.60725443125092,10136,75.714,76.023,75.622,75.964,330.1899252450009,24537,135.538,135.848,134.956,135.06,-352.66862429725137,75652,72.172,72.647,72.132,72.502,457.2410353045479,51178,82.795,82.970,82.656,82.706,-107.49441391388206,88327,109.602,109.896,109.484,109.612,9.123921096322059
2019-07-16 06:00,13110,107.914,108.375,107.822,108.24,302.0924069166127,9738,121.49,121.680,121.100,121.345,-119.35138694542434,12330,75.958,76.144,75.824,75.896,-81.62405539903317,34054,135.046,135.263,133.970,134.282,-565.7331575907333,87060,72.51,72.764,72.418,72.549,53.78568473314229,57603,82.706,83.134,82.635,82.706,0.0,108406,109.61,109.857,109.340,109.57,-36.49302070979496
2019-07-17 06:00,11053,108.244,108.327,107.943,107.95,-271.608588004875,9011,121.351,121.484,121.167,121.188,-134.32110159784156,10665,75.905,76.006,75.664,75.666,-314.8672682959019,30408,134.317,134.626,133.974,134.212,-78.17327665151707,68567,72.528,72.915,72.465,72.652,170.96845356275537,49906,82.736,82.962,82.647,82.696,-48.34654805647633,93406,109.57,109.615,109.293,109.313,-234.55325362780943
2019-07-18 06:00,17832,107.992,108.016,107.212,107.296,-644.4921846062653,13460,121.224,121.250,120.786,120.99,-193.03108295387784,15796,75.694,75.986,75.460,75.916,293.28612571669385,40128,134.25,134.832,133.854,134.654,300.9310986964591,95055,72.656,72.870,72.440,72.798,195.44153270204234,62583,82.742,82.742,82.248,82.372,-447.1731406057438,136542,109.344,109.444,109.072,109.322,-20.119988293817094
2019-07-19 06:00,18195,107.296,107.978,107.216,107.726,400.7605129734497,13030,120.982,121.282,120.814,120.877,-86.78977037906795,16205,75.922,76.112,75.818,75.866,-73.75991148810277,36014,134.65,135.010,134.549,134.697,34.905310063124425,97157,72.78,73.013,72.732,72.868,120.91233855453952,70402,82.356,82.638,82.202,82.48,150.5658361260982,119158,109.334,109.776,109.240,109.703,337.49794208571876
2019-07-22 06:00,12385,107.777,108.068,107.702,107.872,88.1449659945989,9085,120.845,121.167,120.805,120.906,50.47788489387815,10968,75.9,76.162,75.862,75.892,-10.540184453240812,27071,134.658,135.091,134.414,134.612,-34.160614296953966,70137,72.906,73.244,72.824,72.918,16.459550654267762,51282,82.521,82.714,82.210,82.221,-363.5438252081254,86498,109.682,110.064,109.510,109.845,148.6114403457237
2019-07-23 06:00,12120,107.864,108.290,107.827,108.228,337.4619891715402,9049,120.961,121.092,120.496,120.679,-233.13299327882254,11287,75.89,76.074,75.617,75.818,-94.87415996837888,33108,134.546,134.988,134.319,134.634,65.40514024942685,75044,72.905,72.943,72.460,72.548,-489.6783485357648,52353,82.224,82.440,82.140,82.41,226.21132516052836,95673,109.84,110.042,109.696,109.85,9.104151493072566
2019-07-24 06:00,11125,108.223,108.276,107.932,108.188,-32.34062999546916,10267,120.666,120.710,120.211,120.507,-131.76868380487613,10992,75.814,75.832,75.346,75.492,-424.72366581368686,31699,134.628,135.278,134.254,135.057,318.65585168018697,68664,72.546,72.596,72.316,72.534,-16.541229013316315,43822,82.41,82.422,82.178,82.332,-94.64870768111025,104728,109.843,109.878,109.388,109.853,9.10390284314058
2019-07-25 06:00,14964,108.153,108.756,108.044,108.636,446.5895536878217,18109,120.489,121.375,120.054,121.102,508.7601357800293,15144,75.472,75.589,75.255,75.512,52.99978800085628,41057,135.03,135.670,134.715,135.31,207.36132711249434,98503,72.524,72.563,72.246,72.392,-182.00871435663367,58157,82.314,82.683,82.260,82.524,255.12063561485044,169045,109.848,109.882,109.150,109.637,-192.08360643798568
2019-07-26 06:00,10843,108.64,108.830,108.562,108.679,35.89837997054627,9746,121.159,121.196,120.798,120.929,-189.83319439744795,10218,75.53,75.588,75.026,75.109,-557.3944128161081,28789,135.305,135.394,134.548,134.576,-538.7827500831553,71802,72.4,72.455,72.025,72.118,-389.50276243095396,43650,82.532,82.618,82.358,82.544,14.539814859691337,118433,109.633,109.768,109.314,109.412,-201.58164056441893
2019-07-29 06:00,7468,108.666,108.900,108.423,108.782,106.7491211602522,6599,120.87,121.304,120.737,121.235,301.97733101679063,7056,75.04,75.194,74.906,75.076,47.974413646038315,31865,134.504,134.588,132.854,132.917,-1179.8905608755051,46413,72.08,72.188,71.896,72.146,91.5649278579391,32262,82.512,82.788,82.374,82.648,164.82451037424335,61561,109.367,109.776,109.272,109.705,309.05117631460485
2019-07-30 06:00,14003,108.784,108.948,108.454,108.606,-163.62700397118277,11412,121.212,121.382,120.886,121.151,-50.32505032505614,11251,75.08,75.196,74.588,74.646,-578.0500799147542,46397,132.928,133.072,131.616,131.956,-731.2229176697223,71436,72.147,72.234,71.698,71.824,-447.6970629409504,49723,82.646,82.747,82.288,82.577,-83.48861408900929,88804,109.695,109.826,109.436,109.672,-20.967227312089097
2019-07-31 06:00,23977,108.615,109.000,108.492,108.764,137.18178888735528,17739,121.085,121.191,120.353,120.477,-502.12660527727627,22132,74.66,74.894,74.352,74.457,-271.89927672113976,57785,131.981,132.998,131.852,132.268,217.4555428432927,117042,71.834,71.858,71.266,71.336,-693.2650277027657,86647,82.605,82.820,82.372,82.457,-179.16591005388335,123745,109.65,109.804,109.347,109.402,-226.17419060647936
2019-08-01 06:00,34394,108.784,109.320,107.257,107.35,-1318.2085600823757,24497,120.485,120.711,118.921,118.999,-1233.3485496119886,28636,74.454,74.856,72.954,73.018,-1928.7076584199547,69946,132.263,132.558,130.164,130.212,-1550.6982300416714,136330,71.368,71.645,70.324,70.351,-1425.0084071292401,98253,82.479,82.728,81.086,81.254,-1485.226542513845,184467,109.445,109.664,108.365,108.398,-956.6448901274586
2019-08-02 06:00,47569,107.358,107.567,106.510,106.594,-711.6376981687531,32049,118.992,119.123,118.266,118.404,-494.1508672852024,35098,72.997,73.164,72.220,72.474,-716.4678000465719,82031,130.238,130.422,129.080,129.632,-465.3019855955978,173322,70.396,70.474,69.468,69.668,-1034.149667594742,140384,81.249,81.404,80.451,80.702,-673.2390552499072,231832,108.406,108.681,108.154,108.508,94.09073298524957
2019-08-05 06:00,48597,106.58,106.683,105.788,105.953,-588.2904860198869,33211,118.355,118.934,117.676,118.699,290.6510075619907,37780,72.416,72.467,71.405,71.586,-1146.155545735747,83797,129.545,129.645,128.176,128.646,-693.9673472538508,173074,69.58,69.654,68.655,69.178,-577.7522276516256,140969,80.652,80.784,79.964,80.222,-533.1547884739458,234286,108.323,109.146,108.046,108.844,480.96895396176325
2019-08-06 06:00,47231,105.956,107.092,105.523,106.462,477.5567216580469,30798,118.706,119.874,118.376,119.248,456.5902313278196,38087,71.589,72.722,71.239,71.966,526.6172177289742,78309,128.674,130.069,128.116,129.568,694.7790540435561,186955,69.158,70.088,68.725,69.474,456.92472309783756,140312,80.274,81.194,79.856,80.159,-143.25933677155103,232915,108.896,109.820,108.606,109.05,141.41933588010244
2019-08-07 06:00,51780,106.466,106.472,105.496,106.269,-185.03559821913902,32057,119.242,119.284,118.438,119.016,-189.5305345431971,42180,71.956,72.059,70.746,71.822,-186.2249152259719,79794,129.581,129.591,128.228,129.048,-411.32573448266885,199846,69.441,69.623,67.574,68.478,-1386.788784723734,137528,80.188,80.230,79.102,79.881,-382.85030179079433,247641,109.008,109.126,108.458,108.946,-56.87655951856525
2019-08-08 06:00,30808,106.266,106.304,105.893,106.071,-183.50177855570678,24225,119.043,119.164,118.494,118.586,-383.8948951219373,25378,71.804,72.360,71.572,72.158,493.0087460308607,56624,129.044,129.336,128.284,128.722,-249.5272930163376,117101,68.49,68.874,68.236,68.738,362.0966564462034,96930,79.873,80.239,79.572,80.201,410.6519099069632,147199,108.955,109.013,108.432,108.84,-105.54816208525988
2019-08-09 06:00,28007,106.046,106.078,105.270,105.687,-338.5323350244317,19885,118.571,118.740,118.090,118.38,-161.0849195840488,25869,72.141,72.239,71.482,71.716,-589.12407646139,56514,128.74,128.752,126.975,127.117,-1260.68044119932,93078,68.731,68.880,68.072,68.36,-539.7855407312495,89017,80.146,80.269,79.560,79.932,-267.01270181917823,123670,108.829,108.904,108.362,108.674,-142.42527267546973
2019-08-12 06:00,20147,105.593,105.694,105.050,105.304,-273.69238491188,16423,118.223,118.408,117.518,118.086,-115.88269626045732,18569,71.642,71.702,70.903,71.075,-791.4351916473481,46356,127.246,127.520,126.556,127.162,-66.0138629112027,93458,68.309,68.324,67.750,67.878,-630.9563893483983,70061,79.978,80.036,79.282,79.536,-552.6519792942973,141745,108.475,108.713,107.988,108.644,155.79626642084457
2019-08-13 06:00,42437,105.292,106.978,105.068,106.744,1379.022147931465,30991,118.123,119.588,117.690,119.234,940.5450251009455,36335,71.087,72.932,70.972,72.556,2066.481916524813,74193,127.155,129.226,126.806,128.73,1238.6457473162586,142115,67.896,69.163,67.556,68.896,1472.8408153646753,128312,79.546,81.036,79.146,80.726,1483.4183994166804,214895,108.632,109.646,108.282,109.303,617.6817144119525
2019-08-14 06:00,38989,106.736,106.772,105.654,105.912,-771.9982011692381,27688,119.189,119.285,117.786,117.983,-1011.8383407864726,33943,72.571,72.584,71.252,71.464,-1525.4027090711159,61787,128.705,128.764,127.500,127.711,-772.3087681131377,139147,68.883,68.954,67.917,68.146,-1069.9301714501325,120473,80.704,80.734,79.354,79.514,-1474.5241871530507,214741,109.28,109.351,108.585,108.818,-422.7672035139123
2019-08-15 06:00,54547,105.862,106.782,105.702,106.11,234.26725359430642,36703,118.034,118.978,117.626,117.895,-117.76267855025671,42437,71.43,72.504,71.340,71.908,669.1866162676667,83629,127.65,128.988,127.481,128.308,515.4719937328531,169879,68.126,68.827,67.992,68.402,405.13166779202686,148154,79.498,80.347,79.310,79.716,274.2207351128195,265437,108.772,109.456,108.502,108.68,-84.5805905931662
2019-08-16 06:00,22290,106.085,106.495,106.026,106.37,268.65249564029864,20005,117.878,118.164,117.581,117.958,67.86677751573517,20400,71.884,72.238,71.812,72.094,292.13733236880773,49481,128.212,129.576,128.157,129.189,762.0191557732536,111673,68.412,68.512,68.200,68.38,-46.77541951705941,85500,79.676,80.188,79.594,80.18,632.5618755961706,180792,108.65,108.738,108.366,108.733,76.39208467556227
2019-08-19 06:00,15345,106.285,106.698,106.248,106.632,326.48068871431377,12742,118.021,118.478,117.863,118.127,89.81452453376478,14035,72.075,72.306,71.978,72.134,81.85917447103364,36656,129.221,129.542,128.976,129.302,62.68330998830597,79484,68.349,68.479,68.138,68.351,2.926158392946991,52982,80.069,80.498,79.958,80.043,-32.47199290611378,120594,108.552,109.028,108.425,108.63,71.85496351977739
2019-08-20 06:00,15867,106.634,106.692,106.164,106.232,-376.99045332633216,13786,118.231,118.269,117.580,117.933,-252.04895501178848,15027,72.128,72.360,71.909,71.999,-178.84871339840964,48211,129.33,129.627,128.270,129.284,-35.567927008444045,80219,68.377,68.512,68.030,68.156,-323.2080962896726,60605,80.028,80.074,79.587,79.762,-332.3836657170057,127326,108.632,108.724,108.331,108.61,-20.251859488921838
2019-08-21 06:00,13278,106.236,106.648,106.228,106.617,358.6354907940813,9954,117.927,118.332,117.903,118.167,203.5157343102045,12945,72.002,72.405,71.986,72.296,408.32199105581947,38200,129.287,129.674,128.889,129.254,-25.52460804258391,69024,68.154,68.398,68.106,68.272,173.13730668780883,56575,79.764,80.356,79.726,80.218,569.1790782809385,113241,108.619,108.930,108.446,108.506,-104.03336432852407
2019-08-22 06:00,17038,106.626,106.652,106.252,106.44,-174.44150582410202,16908,118.181,118.304,117.734,117.949,-196.3090513703551,16655,72.303,72.360,71.840,71.914,-538.0136370551648,55470,129.309,130.702,128.765,130.419,858.4089274528561,84429,68.286,68.302,67.712,67.76,-770.2896640599776,65123,80.247,80.314,79.844,80.026,-275.39970341570853,140587,108.525,108.568,108.101,108.204,-295.7843814789331
