Datetime,SMA2,SMA3,SMA4,SMA5,SMA6,SMA7,SMA8,SMA9,SMA10,RSI,BBANDS+σ,BBANDS-σ,Rate
2017-07-06 06:00,4.606115308795516,4.607021405745024,4.606315674606915,4.604823990296947,4.6029843927681116,4.601448120728973,4.5988449942130485,4.5959767247201535,4.592989573597865,88.1877739228445,101.61921184162432,95.95944235498537,-1.9903229127347104
2017-07-07 06:00,4.598273685156744,4.596591509551844,4.596191434092849,4.595026788400622,4.593361632789002,4.591448811523104,4.5898195397398895,4.58726496432145,4.58446328968017,94.07976050313415,100.51921203642908,95.3819918295066,14.227735485646148
2017-07-10 06:00,4.605119322294299,4.600510144700631,4.598666955405394,4.597912408885602,4.59663988536388,4.594970081485448,4.593085455361737,4.591446579194381,4.588978591020991,94.11311783483542,100.63546718247625,96.15228967264505,0.9163621553743291
2017-07-11 06:00,4.606586031229222,4.607023593711454,4.603797735722471,4.602232432866686,4.601481475322666,4.600285939507246,4.59872404842864,4.596947722130028,4.59537101572627,88.14254387877055,100.851244666485,97.19849236652193,-2.9158472909743853
2017-07-12 06:00,4.602157472777285,4.602093434082828,4.60203598411726,4.5992489971097985,4.59769888469984,4.596841781111159,4.595622793953634,4.594083976136299,4.592348072879531,91.04568120200052,100.50040285648949,96.95154513693087,6.075582054362873
2017-07-13 06:00,4.6035124957538285,4.60095407828629,4.600377860281348,4.600011653024826,4.597476691423732,4.595929245068273,4.594986904913381,4.593742364985727,4.592215650217121,92.43534613638414,100.3897653906896,97.03603722123813,3.255824433328844
2017-07-14 06:00,4.605490373834358,4.604492022996919,4.602489509572855,4.601849924295321,4.601406388632296,4.599127618590144,4.597648655759963,4.596692020701306,4.59546664476166,90.94299293239929,100.58674810012181,97.48192914379932,-0.43802998820690153
2017-07-17 06:00,4.6067921732776815,4.607545952051191,4.6070931904083965,4.605618748398193,4.605104425006689,4.604722388964746,4.60271954843563,4.601366485253504,4.600458286242678,83.2959645580588,100.94044714470654,98.119389623116,-2.3953846672890324
2017-07-18 06:00,4.604972967889589,4.605988694845901,4.606656522106067,4.606393196299626,4.605215258949957,4.604775710888449,4.604433236685169,4.602641596995552,4.601392621736329,83.60915428512605,100.94848185356464,98.2974305000858,0.48478015783531175
2017-07-19 06:00,4.604742258053629,4.6044681378182775,4.605142038461273,4.605674455404706,4.605476004707519,4.60447511245448,4.6040760716362366,4.603754321689534,4.602124536704463,84.34897339809699,100.80856216456415,98.58323463567004,0.6421666929542165
2017-07-20 06:00,4.604826967779525,4.604427335885838,4.604128914980647,4.604598465431319,4.605018284262591,4.604843850118075,4.603961366100681,4.603587526101568,4.603278208307632,84.98525387407531,100.36010055539104,99.2618616408286,1.0474506402963193
2017-07-21 06:00,4.606534358085302,4.606759661964866,4.606658281500795,4.606518584912542,4.606966145937751,4.6073773778834575,4.6072706319955525,4.606519336021647,4.606199688134923,76.78716773011993,100.62586478959305,99.58014166362112,-3.227438852965892
2017-07-24 06:00,4.604212606675234,4.6048022835907,4.604925245624216,4.604827815882666,4.604697143754621,4.605067229860185,4.605424916625892,4.605334071706317,4.604659966667193,79.24782168879545,100.43557661412557,99.46240554964344,2.2797553213102093
2017-07-25 06:00,4.6015417187285195,4.599692562861334,4.599447124316695,4.599162640010043,4.598830451835513,4.598536843179454,4.598721698096993,4.598936694066648,4.598776826470177,86.52783999435167,99.8653806890854,98.86002621486735,7.160549425805111
2017-07-26 06:00,4.6058695864905115,4.603683968696966,4.602112263915571,4.601711883970434,4.601330634689087,4.600936178162906,4.600591034896406,4.6006824020370525,4.600819577636653,82.40713603199276,100.13863174506892,98.99313662201527,-1.4866314942322674
2017-07-27 06:00,4.60920766053709,4.611017443024386,4.610103603436436,4.609172817703558,4.609005330367291,4.608787699451603,4.608517602613711,4.608263727640539,4.608384595788974,63.130970029411415,100.93238088117182,99.71153543002053,-8.004119602816434
2017-07-28 06:00,4.602853573951514,4.60476947368854,4.606076813270625,4.605406044316949,4.604640237818851,4.604481546505373,4.604276789476967,4.60402254692008,4.6037797380387815,69.48697964360416,100.47138950211247,99.2507141529995,4.524682651621961
2017-07-31 06:00,4.608977218336816,4.6086952947137005,4.6105742240798655,4.61198096739787,4.611704012498338,4.61123296484781,4.611219906785126,4.611133496059268,4.610978844410549,56.137620717362694,101.29498468228523,99.87012759587482,-6.421285831562114
2017-08-01 06:00,4.607003127804579,4.610156088508285,4.610565752631818,4.612430004833861,4.613905545243932,4.613916270036117,4.6136849912018985,4.6138079443489275,4.61383760101298,50.90345646080966,101.78664350056867,99.9543736642293,-3.9264053589210692
2017-08-02 06:00,4.604778499944984,4.605869919172458,4.608323623167515,4.608861518955964,4.610570005530772,4.611989907439935,4.612140885080828,4.612045380392495,4.612241765701101,52.284275927410874,101.73995542430829,99.67937305079896,1.3412139122527278
2017-08-03 06:00,4.608919965652156,4.609905016308181,4.611315421692239,4.613690412307327,4.614492909613065,4.6162249234267065,4.61769845071375,4.618030467614376,4.618104101774438,42.38158773264497,102.64953207259052,99.95405205842354,-6.9165247018738745
2017-08-04 06:00,4.604901541640149,4.60731294472388,4.6083199386663125,4.609658998882702,4.611826991429695,4.612705212496813,4.614378923855306,4.615835845475806,4.616267625686418,43.47290831607229,102.6540767234404,99.57777221584271,0.38877581357063173
2017-08-07 06:00,4.605982715000592,4.606074226193623,4.607996883423137,4.608991328477278,4.610267120406764,4.612272551074553,4.613189260262555,4.614805419555861,4.616238012860408,41.36625899761819,102.8026905193242,99.4231698520723,-1.657313323656102
2017-08-08 06:00,4.606627351886647,4.60765488724845,4.60803373929313,4.609763944961416,4.610784458124357,4.612039088098431,4.613938411537194,4.61489276869213,4.616469947661974,37.6940205081357,102.77565650905338,99.49711251680434,-3.295948729686389
2017-08-09 06:00,4.60757861781194,4.609353377219139,4.610647003801769,4.611314595026745,4.613013678927182,4.614112837425755,4.615397606560363,4.6172497512224,4.618259948220753,32.39298259630925,102.91801626569325,99.71714537447563,-4.9708978612510215
2017-08-10 06:00,4.610848449365731,4.614346373870016,4.616823416313758,4.618633719863943,4.619748691492447,4.621622257169054,4.622926263454757,4.624350228206674,4.6262583095125445,23.736219379319618,104.19357658221573,100.06883327565725,-11.226361758835287
2017-08-11 06:00,4.6026823622471085,4.605634513997735,4.608317585897393,4.610510844330583,4.612243240408557,4.613401514473958,4.615213802013146,4.61653308457169,4.617957594226119,34.68477566822462,103.18334564014057,99.3905577107639,4.970828471411925
2017-08-14 06:00,4.60490324231742,4.603156679329264,4.605117963485405,4.607261485140544,4.609177371847055,4.610777739118118,4.6119086185987666,4.613627669652519,4.6149214937086445,35.826807816021,102.78867070063065,99.17113062694678,0.22053788028265114
2017-08-15 06:00,4.601821723727976,4.600525517264525,4.598636066903238,4.599765529647253,4.601324271713165,4.602855499893585,4.604207208641666,4.6051970822205055,4.606744701965521,48.994131989690594,101.78039909433959,98.53475214136681,6.602230138194172
2017-08-16 06:00,4.601866824569792,4.598537145177952,4.596735344621075,4.594662627724947,4.595161643779017,4.596208118408611,4.597358746452588,4.598434675137538,4.5992404466714865,59.08897817857772,100.78791383649646,98.0296475412976,6.871742840012955
2017-08-17 06:00,4.610514551643706,4.610080834547116,4.608192165516184,4.606950965607383,4.605297489752405,4.605728879387402,4.606656315242569,4.607702925421949,4.608703207435624,46.43388331490505,101.68166959624327,99.02618438861818,-10.739638195557617
2017-08-18 06:00,4.603007137497105,4.605846019958345,4.605605114498176,4.604123277960414,4.603045632570708,4.6015682841708,4.601870383910812,4.602642002202083,4.603552089717595,52.58439405120481,101.02155633909133,98.65508608920184,4.433178229969623
