Datetime,hour_range,day,Volume,Open,High,Low,Close
2015-02-12 23:00,23,12,1216,119.154,119.154,118.860,118.932
2015-02-13 00:00,0,13,1703,118.930,119.064,118.860,119.045
2015-02-13 01:00,1,13,1054,119.048,119.060,118.890,118.946
2015-02-13 02:00,2,13,806,118.946,118.998,118.894,118.952
2015-02-13 03:00,3,13,1355,118.950,118.996,118.551,118.559
2015-02-13 04:00,4,13,3066,118.558,118.638,118.414,118.542
2015-02-13 05:00,5,13,1576,118.541,118.590,118.464,118.494
2015-02-13 06:00,6,13,993,118.497,118.747,118.493,118.732
2015-02-13 07:00,7,13,1536,118.736,118.916,118.704,118.880
2015-02-13 08:00,8,13,1513,118.876,118.976,118.832,118.914
2015-02-13 09:00,9,13,817,118.914,118.932,118.802,118.874
2015-02-13 10:00,10,13,1109,118.877,118.908,118.755,118.888
2015-02-13 11:00,11,13,765,118.888,118.902,118.792,118.884
2015-02-13 12:00,12,13,1555,118.888,119.200,118.873,119.008
2015-02-13 13:00,13,13,1881,119.009,119.069,118.908,119.056
2015-02-13 14:00,14,13,2100,119.060,119.068,118.854,119.022
2015-02-13 15:00,15,13,3917,119.012,119.014,118.588,118.668
2015-02-13 16:00,16,13,1273,118.672,118.784,118.650,118.710
2015-02-13 17:00,17,13,640,118.714,118.757,118.682,118.700
2015-02-13 18:00,18,13,735,118.704,118.746,118.622,118.703
2015-02-13 19:00,19,13,788,118.700,118.806,118.686,118.790
2015-02-13 20:00,20,13,802,118.790,118.804,118.727,118.792
2015-02-13 21:00,21,13,2080,118.791,118.846,118.678,118.799
2015-02-15 22:00,22,15,2471,118.458,118.668,118.453,118.634
2015-02-15 23:00,23,15,2014,118.640,118.786,118.544,118.632
2015-02-16 00:00,0,16,2077,118.634,118.776,118.586,118.603
2015-02-16 01:00,1,16,931,118.602,118.666,118.532,118.602
2015-02-16 02:00,2,16,471,118.606,118.626,118.546,118.616
2015-02-16 03:00,3,16,847,118.612,118.614,118.368,118.416
2015-02-16 04:00,4,16,821,118.414,118.512,118.385,118.444
2015-02-16 05:00,5,16,472,118.442,118.550,118.442,118.520
2015-02-16 06:00,6,16,596,118.524,118.600,118.463,118.583
2015-02-16 07:00,7,16,982,118.586,118.676,118.535,118.606
2015-02-16 08:00,8,16,1073,118.609,118.650,118.522,118.602
2015-02-16 09:00,9,16,780,118.602,118.647,118.518,118.636
2015-02-16 10:00,10,16,549,118.636,118.646,118.568,118.622
2015-02-16 11:00,11,16,522,118.622,118.622,118.552,118.570
2015-02-16 12:00,12,16,368,118.570,118.600,118.528,118.586
2015-02-16 13:00,13,16,813,118.582,118.588,118.365,118.526
2015-02-16 14:00,14,16,536,118.526,118.540,118.462,118.514
2015-02-16 15:00,15,16,457,118.512,118.516,118.420,118.484
2015-02-16 16:00,16,16,578,118.488,118.500,118.408,118.440
2015-02-16 17:00,17,16,1185,118.437,118.448,118.274,118.378
2015-02-16 18:00,18,16,2686,118.378,118.531,118.323,118.406
2015-02-16 19:00,19,16,1309,118.410,118.482,118.394,118.472
2015-02-16 20:00,20,16,1860,118.472,118.478,118.368,118.460
2015-02-16 21:00,21,16,3828,118.466,118.482,118.392,118.480
2015-02-16 22:00,22,16,1173,118.466,118.509,118.438,118.506
2015-02-16 23:00,23,16,1531,118.506,118.540,118.428,118.487
2015-02-17 00:00,0,17,1955,118.489,118.525,118.236,118.322
2015-02-17 01:00,1,17,1626,118.319,118.472,118.311,118.452
2015-02-17 02:00,2,17,913,118.449,118.456,118.342,118.364
2015-02-17 03:00,3,17,1474,118.360,118.640,118.355,118.603
2015-02-17 04:00,4,17,783,118.604,118.646,118.509,118.540
2015-02-17 05:00,5,17,540,118.540,118.592,118.478,118.506
2015-02-17 06:00,6,17,615,118.506,118.536,118.434,118.512
2015-02-17 07:00,7,17,804,118.512,118.566,118.448,118.535
2015-02-17 08:00,8,17,1244,118.538,118.706,118.477,118.638
2015-02-17 09:00,9,17,1536,118.641,118.823,118.635,118.772
2015-02-17 10:00,10,17,1411,118.776,118.916,118.771,118.840
2015-02-17 11:00,11,17,1250,118.840,118.926,118.755,118.770
2015-02-17 12:00,12,17,950,118.774,118.826,118.722,118.772
2015-02-17 13:00,13,17,1307,118.772,118.807,118.674,118.750
2015-02-17 14:00,14,17,2205,118.754,118.954,118.706,118.908
2015-02-17 15:00,15,17,2118,118.904,119.114,118.858,118.986
2015-02-17 16:00,16,17,1520,118.982,119.064,118.955,118.998
2015-02-17 17:00,17,17,1140,118.998,119.108,118.998,119.097
2015-02-17 18:00,18,17,1781,119.100,119.416,119.090,119.306
2015-02-17 19:00,19,17,838,119.304,119.326,119.253,119.288
2015-02-17 20:00,20,17,725,119.292,119.342,119.242,119.254
2015-02-17 21:00,21,17,654,119.250,119.310,119.219,119.242
2015-02-17 22:00,22,17,1076,119.242,119.278,119.175,119.192
2015-02-17 23:00,23,17,646,119.192,119.240,119.178,119.211
2015-02-18 00:00,0,18,1296,119.212,119.320,119.126,119.223
2015-02-18 01:00,1,18,1086,119.220,119.356,119.204,119.310
2015-02-18 02:00,2,18,2003,119.306,119.314,118.872,119.184
2015-02-18 03:00,3,18,1111,119.188,119.206,119.054,119.116
2015-02-18 04:00,4,18,1199,119.112,119.114,118.958,119.002
2015-02-18 05:00,5,18,803,119.004,119.108,118.999,119.041
2015-02-18 06:00,6,18,2970,119.045,119.356,118.915,119.163
2015-02-18 07:00,7,18,1613,119.159,119.264,119.047,119.178
2015-02-18 08:00,8,18,1186,119.182,119.208,119.056,119.150
2015-02-18 09:00,9,18,924,119.151,119.176,119.084,119.154
2015-02-18 10:00,10,18,1138,119.154,119.320,119.120,119.290
2015-02-18 11:00,11,18,974,119.288,119.330,119.225,119.324
2015-02-18 12:00,12,18,1273,119.324,119.417,119.261,119.294
2015-02-18 13:00,13,18,2123,119.294,119.362,119.140,119.226
2015-02-18 14:00,14,18,1701,119.227,119.332,119.148,119.287
2015-02-18 15:00,15,18,2131,119.291,119.348,119.092,119.144
2015-02-18 16:00,16,18,1334,119.141,119.221,119.076,119.199
2015-02-18 17:00,17,18,579,119.196,119.272,119.178,119.255
2015-02-18 18:00,18,18,731,119.251,119.293,119.190,119.279
2015-02-18 19:00,19,18,6768,119.276,119.276,118.562,118.758
2015-02-18 20:00,20,18,1546,118.762,118.774,118.546,118.632
2015-02-18 21:00,21,18,901,118.633,118.793,118.619,118.786
2015-02-18 22:00,22,18,2124,118.776,118.789,118.611,118.718
2015-02-18 23:00,23,18,835,118.719,118.741,118.663,118.720
2015-02-19 00:00,0,19,1159,118.724,118.824,118.698,118.743
2015-02-19 01:00,1,19,826,118.740,118.750,118.617,118.638
2015-02-19 02:00,2,19,1373,118.634,118.637,118.434,118.568
2015-02-19 03:00,3,19,621,118.572,118.628,118.530,118.614
2015-02-19 04:00,4,19,529,118.614,118.673,118.584,118.673
2015-02-19 05:00,5,19,838,118.672,118.726,118.631,118.666
2015-02-19 06:00,6,19,420,118.662,118.758,118.640,118.736
2015-02-19 07:00,7,19,814,118.739,118.784,118.668,118.704
2015-02-19 08:00,8,19,1484,118.708,118.722,118.574,118.708
2015-02-19 09:00,9,19,1379,118.710,118.894,118.678,118.878
2015-02-19 10:00,10,19,1310,118.880,118.948,118.828,118.892
2015-02-19 11:00,11,19,1243,118.895,119.027,118.864,118.966
2015-02-19 12:00,12,19,2639,118.964,119.100,118.813,118.950
2015-02-19 13:00,13,19,1947,118.951,119.180,118.951,119.118
2015-02-19 14:00,14,19,1981,119.118,119.146,118.939,118.978
2015-02-19 15:00,15,19,2128,118.976,119.036,118.865,118.992
2015-02-19 16:00,16,19,1458,118.994,119.018,118.798,118.846
2015-02-19 17:00,17,19,806,118.844,118.944,118.821,118.936
2015-02-19 18:00,18,19,875,118.936,119.006,118.866,118.983
2015-02-19 19:00,19,19,526,118.987,119.005,118.948,118.995
2015-02-19 20:00,20,19,444,118.998,119.004,118.956,118.976
2015-02-19 21:00,21,19,690,118.979,118.982,118.895,118.943
2015-02-19 22:00,22,19,1565,118.943,119.066,118.932,119.036
2015-02-19 23:00,23,19,1106,119.032,119.079,118.986,118.988
2015-02-20 00:00,0,20,1192,118.985,119.093,118.985,119.052
2015-02-20 01:00,1,20,1050,119.054,119.076,118.891,118.944
2015-02-20 02:00,2,20,686,118.948,118.948,118.870,118.910
2015-02-20 03:00,3,20,549,118.914,118.950,118.858,118.883
2015-02-20 04:00,4,20,595,118.886,118.934,118.870,118.926
2015-02-20 05:00,5,20,573,118.926,118.936,118.885,118.910
2015-02-20 06:00,6,20,325,118.913,118.928,118.872,118.908
2015-02-20 07:00,7,20,746,118.908,118.914,118.821,118.826
2015-02-20 08:00,8,20,1608,118.830,118.852,118.606,118.607
2015-02-20 09:00,9,20,1218,118.604,118.704,118.584,118.668
2015-02-20 10:00,10,20,1185,118.668,118.758,118.630,118.698
2015-02-20 11:00,11,20,1003,118.701,118.784,118.660,118.756
2015-02-20 12:00,12,20,2081,118.752,118.790,118.538,118.560
2015-02-20 13:00,13,20,2416,118.564,118.594,118.405,118.500
2015-02-20 14:00,14,20,1939,118.501,118.537,118.302,118.327
2015-02-20 15:00,15,20,3056,118.327,118.879,118.310,118.739
2015-02-20 16:00,16,20,1560,118.739,118.786,118.638,118.688
2015-02-20 17:00,17,20,2735,118.689,118.884,118.652,118.774
2015-02-20 18:00,18,20,1724,118.778,119.036,118.739,119.021
2015-02-20 19:00,19,20,1102,119.025,119.070,118.934,119.064
2015-02-20 20:00,20,20,1111,119.064,119.190,119.026,119.070
2015-02-20 21:00,21,20,2233,119.068,119.117,118.952,119.010
2015-02-22 22:00,22,22,1499,119.112,119.112,119.014,119.074
2015-02-22 23:00,23,22,695,119.074,119.102,119.048,119.078
2015-02-23 00:00,0,23,815,119.078,119.160,118.999,118.999
2015-02-23 01:00,1,23,584,119.001,119.109,119.001,119.084
2015-02-23 02:00,2,23,660,119.088,119.100,118.998,119.036
2015-02-23 03:00,3,23,446,119.040,119.076,118.968,118.984
2015-02-23 04:00,4,23,733,118.988,118.996,118.888,118.896
2015-02-23 05:00,5,23,540,118.898,119.018,118.884,119.010
2015-02-23 06:00,6,23,456,119.006,119.006,118.914,118.989
2015-02-23 07:00,7,23,1226,118.986,119.290,118.984,119.208
2015-02-23 08:00,8,23,1199,119.210,119.354,119.154,119.302
2015-02-23 09:00,9,23,1373,119.302,119.320,119.196,119.244
2015-02-23 10:00,10,23,1042,119.245,119.262,119.068,119.131
2015-02-23 11:00,11,23,852,119.128,119.144,118.981,119.070
2015-02-23 12:00,12,23,707,119.070,119.109,119.022,119.075
2015-02-23 13:00,13,23,1087,119.072,119.080,118.886,118.902
2015-02-23 14:00,14,23,1253,118.906,118.996,118.816,118.952
2015-02-23 15:00,15,23,1450,118.960,118.976,118.834,118.906
2015-02-23 16:00,16,23,747,118.906,118.928,118.854,118.892
2015-02-23 17:00,17,23,575,118.892,118.924,118.849,118.886
2015-02-23 18:00,18,23,536,118.883,118.958,118.862,118.956
2015-02-23 19:00,19,23,506,118.958,118.965,118.859,118.888
2015-02-23 20:00,20,23,595,118.887,118.905,118.796,118.836
2015-02-23 21:00,21,23,520,118.836,118.850,118.742,118.813
2015-02-23 22:00,22,23,803,118.796,118.856,118.774,118.823
2015-02-23 23:00,23,23,662,118.828,118.943,118.827,118.916
2015-02-24 00:00,0,24,605,118.913,118.958,118.876,118.902
2015-02-24 01:00,1,24,626,118.900,118.984,118.875,118.968
2015-02-24 02:00,2,24,884,118.965,119.125,118.936,119.084
2015-02-24 03:00,3,24,453,119.087,119.143,119.056,119.073
2015-02-24 04:00,4,24,648,119.076,119.110,119.046,119.072
2015-02-24 05:00,5,24,702,119.074,119.120,119.014,119.116
2015-02-24 06:00,6,24,761,119.120,119.254,119.091,119.230
2015-02-24 07:00,7,24,648,119.233,119.294,119.204,119.256
2015-02-24 08:00,8,24,1050,119.260,119.372,119.236,119.314
2015-02-24 09:00,9,24,1535,119.317,119.570,119.308,119.507
2015-02-24 10:00,10,24,708,119.512,119.594,119.486,119.504
2015-02-24 11:00,11,24,551,119.508,119.574,119.487,119.536
2015-02-24 12:00,12,24,903,119.533,119.543,119.433,119.450
2015-02-24 13:00,13,24,860,119.454,119.558,119.451,119.518
2015-02-24 14:00,14,24,1622,119.522,119.740,119.499,119.739
2015-02-24 15:00,15,24,7806,119.716,119.840,119.063,119.189
2015-02-24 16:00,16,24,2338,119.190,119.248,118.964,119.133
2015-02-24 17:00,17,24,2058,119.130,119.154,118.800,118.892
2015-02-24 18:00,18,24,1353,118.896,118.896,118.765,118.866
2015-02-24 19:00,19,24,932,118.870,118.916,118.772,118.902
2015-02-24 20:00,20,24,635,118.908,118.944,118.874,118.891
2015-02-24 21:00,21,24,841,118.888,118.997,118.860,118.980
2015-02-24 22:00,22,24,1513,118.945,119.002,118.925,118.977
2015-02-24 23:00,23,24,852,118.978,118.985,118.866,118.870
2015-02-25 00:00,0,25,2090,118.866,118.882,118.647,118.671
2015-02-25 01:00,1,25,1339,118.676,118.780,118.634,118.675
2015-02-25 02:00,2,25,780,118.678,118.729,118.629,118.686
2015-02-25 03:00,3,25,458,118.682,118.759,118.665,118.740
2015-02-25 04:00,4,25,719,118.737,118.740,118.684,118.698
2015-02-25 05:00,5,25,607,118.702,118.715,118.642,118.692
2015-02-25 06:00,6,25,746,118.689,118.854,118.660,118.730
2015-02-25 07:00,7,25,1239,118.730,118.877,118.662,118.826
2015-02-25 08:00,8,25,1150,118.830,118.878,118.755,118.796
2015-02-25 09:00,9,25,1048,118.796,118.847,118.681,118.726
2015-02-25 10:00,10,25,869,118.726,118.823,118.726,118.806
2015-02-25 11:00,11,25,613,118.806,118.865,118.768,118.814
2015-02-25 12:00,12,25,1207,118.818,118.932,118.758,118.904
2015-02-25 13:00,13,25,1132,118.908,118.984,118.896,118.906
2015-02-25 14:00,14,25,1345,118.906,119.066,118.896,118.975
2015-02-25 15:00,15,25,1582,118.976,119.008,118.806,118.848
2015-02-25 16:00,16,25,701,118.852,118.944,118.834,118.882
2015-02-25 17:00,17,25,521,118.885,118.948,118.874,118.935
2015-02-25 18:00,18,25,711,118.935,118.979,118.889,118.945
2015-02-25 19:00,19,25,598,118.948,118.992,118.833,118.847
2015-02-25 20:00,20,25,562,118.850,118.880,118.802,118.872
2015-02-25 21:00,21,25,403,118.874,118.878,118.842,118.860
2015-02-25 22:00,22,25,1753,118.835,118.879,118.816,118.828
2015-02-25 23:00,23,25,480,118.830,118.866,118.820,118.825
2015-02-26 00:00,0,26,1056,118.826,119.090,118.825,119.076
2015-02-26 01:00,1,26,1113,119.080,119.092,118.962,119.030
2015-02-26 02:00,2,26,494,119.029,119.032,118.890,118.898
2015-02-26 03:00,3,26,583,118.902,118.992,118.902,118.944
2015-02-26 04:00,4,26,605,118.947,118.993,118.930,118.944
2015-02-26 05:00,5,26,513,118.944,118.999,118.936,118.956
2015-02-26 06:00,6,26,300,118.960,118.995,118.926,118.926
2015-02-26 07:00,7,26,807,118.926,118.970,118.806,118.828
2015-02-26 08:00,8,26,1366,118.824,118.824,118.680,118.748
2015-02-26 09:00,9,26,1023,118.744,118.804,118.709,118.718
2015-02-26 10:00,10,26,712,118.717,118.764,118.681,118.735
2015-02-26 11:00,11,26,547,118.734,118.794,118.720,118.786
2015-02-26 12:00,12,26,1133,118.787,118.936,118.735,118.886
2015-02-26 13:00,13,26,3399,118.888,119.192,118.742,119.128
2015-02-26 14:00,14,26,3021,119.132,119.241,119.046,119.144
2015-02-26 15:00,15,26,2107,119.144,119.396,119.124,119.362
2015-02-26 16:00,16,26,1288,119.364,119.392,119.267,119.358
2015-02-26 17:00,17,26,922,119.354,119.491,119.331,119.430
2015-02-26 18:00,18,26,953,119.426,119.471,119.403,119.458
2015-02-26 19:00,19,26,673,119.456,119.464,119.374,119.423
2015-02-26 20:00,20,26,883,119.428,119.503,119.381,119.495
2015-02-26 21:00,21,26,660,119.494,119.499,119.372,119.418
2015-02-26 22:00,22,26,997,119.396,119.417,119.356,119.373
2015-02-26 23:00,23,26,1157,119.377,119.416,119.358,119.386
2015-02-27 00:00,0,27,1346,119.386,119.410,119.210,119.294
2015-02-27 01:00,1,27,977,119.291,119.359,119.259,119.267
2015-02-27 02:00,2,27,859,119.266,119.282,119.181,119.252
2015-02-27 03:00,3,27,562,119.254,119.286,119.204,119.284
2015-02-27 04:00,4,27,1039,119.284,119.288,119.114,119.143
2015-02-27 05:00,5,27,693,119.146,119.196,119.126,119.182
2015-02-27 06:00,6,27,591,119.180,119.276,119.172,119.266
2015-02-27 07:00,7,27,680,119.266,119.326,119.226,119.294
2015-02-27 08:00,8,27,1415,119.290,119.378,119.260,119.287
2015-02-27 09:00,9,27,1304,119.288,119.412,119.280,119.408
2015-02-27 10:00,10,27,1165,119.410,119.450,119.342,119.372
2015-02-27 11:00,11,27,900,119.376,119.412,119.284,119.336
2015-02-27 12:00,12,27,1063,119.334,119.375,119.288,119.312
2015-02-27 13:00,13,27,1860,119.308,119.440,119.257,119.336
2015-02-27 14:00,14,27,2062,119.336,119.474,119.265,119.362
2015-02-27 15:00,15,27,2278,119.362,119.546,119.328,119.530
2015-02-27 16:00,16,27,1799,119.527,119.744,119.518,119.720
2015-02-27 17:00,17,27,753,119.716,119.798,119.710,119.736
2015-02-27 18:00,18,27,597,119.736,119.757,119.652,119.698
2015-02-27 19:00,19,27,673,119.702,119.734,119.636,119.713
2015-02-27 20:00,20,27,832,119.708,119.708,119.616,119.636
2015-02-27 21:00,21,27,2664,119.635,119.700,119.527,119.606
2015-03-01 22:00,22,1,2514,119.726,119.764,119.636,119.695
2015-03-01 23:00,23,1,1041,119.696,119.856,119.688,119.832
2015-03-02 00:00,0,2,1061,119.828,119.955,119.816,119.862
2015-03-02 01:00,1,2,789,119.865,119.890,119.782,119.802
2015-03-02 02:00,2,2,604,119.802,119.892,119.782,119.866
2015-03-02 03:00,3,2,439,119.868,119.898,119.834,119.859
2015-03-02 04:00,4,2,376,119.857,119.879,119.840,119.876
2015-03-02 05:00,5,2,537,119.878,119.894,119.758,119.808
2015-03-02 06:00,6,2,386,119.806,119.836,119.776,119.815
2015-03-02 07:00,7,2,619,119.812,119.907,119.744,119.846
2015-03-02 08:00,8,2,960,119.849,119.965,119.785,119.938
2015-03-02 09:00,9,2,816,119.941,119.958,119.845,119.862
2015-03-02 10:00,10,2,715,119.865,119.878,119.784,119.834
2015-03-02 11:00,11,2,590,119.830,119.830,119.708,119.786
2015-03-02 12:00,12,2,878,119.789,119.806,119.662,119.780
2015-03-02 13:00,13,2,1315,119.778,119.871,119.716,119.784
2015-03-02 14:00,14,2,1119,119.786,119.813,119.706,119.792
2015-03-02 15:00,15,2,2308,119.796,120.150,119.776,120.124
2015-03-02 16:00,16,2,814,120.121,120.161,120.044,120.072
2015-03-02 17:00,17,2,397,120.074,120.145,120.056,120.142
2015-03-02 18:00,18,2,317,120.140,120.150,120.056,120.058
2015-03-02 19:00,19,2,297,120.061,120.166,120.042,120.166
2015-03-02 20:00,20,2,429,120.168,120.188,120.104,120.158
2015-03-02 21:00,21,2,259,120.156,120.190,120.130,120.132
2015-03-02 22:00,22,2,485,120.155,120.192,120.132,120.192
2015-03-02 23:00,23,2,620,120.190,120.266,120.142,120.214
2015-03-03 00:00,0,3,710,120.212,120.212,120.050,120.064
2015-03-03 01:00,1,3,1105,120.062,120.085,119.900,119.917
2015-03-03 02:00,2,3,1652,119.914,119.964,119.634,119.684
2015-03-03 03:00,3,3,1166,119.682,119.808,119.591,119.756
2015-03-03 04:00,4,3,1006,119.754,119.756,119.588,119.684
2015-03-03 05:00,5,3,640,119.686,119.757,119.601,119.624
2015-03-03 06:00,6,3,729,119.628,119.718,119.567,119.680
2015-03-03 07:00,7,3,673,119.680,119.748,119.606,119.748
2015-03-03 08:00,8,3,1406,119.751,119.858,119.698,119.699
2015-03-03 09:00,9,3,742,119.702,119.827,119.702,119.775
2015-03-03 10:00,10,3,837,119.772,119.856,119.714,119.833
2015-03-03 11:00,11,3,684,119.830,119.910,119.808,119.883
2015-03-03 12:00,12,3,720,119.884,119.907,119.765,119.776
2015-03-03 13:00,13,3,1158,119.772,119.810,119.671,119.733
2015-03-03 14:00,14,3,1606,119.730,119.744,119.395,119.430
2015-03-03 15:00,15,3,1345,119.427,119.634,119.412,119.580
2015-03-03 16:00,16,3,1266,119.580,119.590,119.411,119.476
2015-03-03 17:00,17,3,1024,119.473,119.622,119.382,119.578
2015-03-03 18:00,18,3,324,119.578,119.594,119.525,119.564
2015-03-03 19:00,19,3,577,119.568,119.704,119.568,119.692
2015-03-03 20:00,20,3,462,119.695,119.748,119.677,119.691
2015-03-03 21:00,21,3,1241,119.692,119.754,119.684,119.738
2015-03-03 22:00,22,3,862,119.716,119.757,119.654,119.675
2015-03-03 23:00,23,3,785,119.680,119.710,119.617,119.634
2015-03-04 00:00,0,4,798,119.637,119.686,119.498,119.524
2015-03-04 01:00,1,4,670,119.521,119.589,119.496,119.568
2015-03-04 02:00,2,4,427,119.564,119.632,119.542,119.606
2015-03-04 03:00,3,4,407,119.608,119.662,119.579,119.648
2015-03-04 04:00,4,4,563,119.646,119.784,119.632,119.763
2015-03-04 05:00,5,4,505,119.766,119.775,119.646,119.668
2015-03-04 06:00,6,4,745,119.665,119.826,119.622,119.788
2015-03-04 07:00,7,4,764,119.788,119.792,119.672,119.678
2015-03-04 08:00,8,4,1461,119.677,119.776,119.616,119.639
2015-03-04 09:00,9,4,1723,119.640,119.654,119.510,119.586
2015-03-04 10:00,10,4,899,119.582,119.648,119.564,119.635
2015-03-04 11:00,11,4,600,119.631,119.682,119.617,119.624
2015-03-04 12:00,12,4,812,119.620,119.626,119.533,119.608
2015-03-04 13:00,13,4,2291,119.605,119.745,119.471,119.520
2015-03-04 14:00,14,4,1835,119.519,119.688,119.493,119.670
2015-03-04 15:00,15,4,3241,119.676,119.767,119.632,119.654
2015-03-04 16:00,16,4,1021,119.658,119.794,119.638,119.764
2015-03-04 17:00,17,4,660,119.761,119.800,119.708,119.766
2015-03-04 18:00,18,4,666,119.768,119.786,119.702,119.702
2015-03-04 19:00,19,4,734,119.706,119.755,119.650,119.730
2015-03-04 20:00,20,4,413,119.726,119.758,119.696,119.711
2015-03-04 21:00,21,4,422,119.710,119.727,119.676,119.688
2015-03-04 22:00,22,4,1292,119.713,119.745,119.660,119.709
2015-03-04 23:00,23,4,529,119.708,119.714,119.640,119.649
2015-03-05 00:00,0,5,899,119.646,119.809,119.631,119.776
2015-03-05 01:00,1,5,759,119.778,119.854,119.734,119.818
2015-03-05 02:00,2,5,499,119.821,119.826,119.756,119.820
2015-03-05 03:00,3,5,463,119.823,119.823,119.770,119.812
2015-03-05 04:00,4,5,606,119.814,119.897,119.795,119.885
2015-03-05 05:00,5,5,559,119.882,119.907,119.808,119.835
2015-03-05 06:00,6,5,695,119.838,119.902,119.807,119.811
2015-03-05 07:00,7,5,784,119.812,119.852,119.768,119.808
2015-03-05 08:00,8,5,1047,119.808,119.856,119.764,119.836
2015-03-05 09:00,9,5,990,119.832,120.010,119.822,119.956
2015-03-05 10:00,10,5,978,119.954,120.192,119.953,120.174
2015-03-05 11:00,11,5,615,120.171,120.192,120.124,120.167
2015-03-05 12:00,12,5,829,120.170,120.212,120.140,120.181
2015-03-05 13:00,13,5,3818,120.179,120.429,120.162,120.246
2015-03-05 14:00,14,5,3108,120.246,120.250,119.964,120.057
2015-03-05 15:00,15,5,1694,120.056,120.196,120.017,120.158
2015-03-05 16:00,16,5,970,120.158,120.255,120.158,120.226
2015-03-05 17:00,17,5,853,120.226,120.270,120.124,120.138
2015-03-05 18:00,18,5,428,120.138,120.220,120.116,120.156
2015-03-05 19:00,19,5,453,120.152,120.169,120.084,120.165
2015-03-05 20:00,20,5,539,120.168,120.186,120.127,120.149
2015-03-05 21:00,21,5,519,120.149,120.170,120.124,120.134
2015-03-05 22:00,22,5,977,120.134,120.176,120.089,120.089
2015-03-05 23:00,23,5,750,120.090,120.146,120.050,120.060
2015-03-06 00:00,0,6,1121,120.062,120.194,120.040,120.063
2015-03-06 01:00,1,6,1265,120.066,120.104,119.930,120.010
2015-03-06 02:00,2,6,520,120.007,120.040,119.970,120.004
2015-03-06 03:00,3,6,428,120.002,120.083,119.993,120.024
2015-03-06 04:00,4,6,475,120.022,120.023,119.946,119.992
2015-03-06 05:00,5,6,391,119.994,120.062,119.992,120.014
2015-03-06 06:00,6,6,465,120.014,120.115,120.008,120.066
2015-03-06 07:00,7,6,877,120.062,120.146,120.053,120.104
2015-03-06 08:00,8,6,1081,120.106,120.193,120.074,120.088
2015-03-06 09:00,9,6,1163,120.092,120.144,120.036,120.048
2015-03-06 10:00,10,6,674,120.052,120.090,120.013,120.074
2015-03-06 11:00,11,6,873,120.070,120.094,120.014,120.057
2015-03-06 12:00,12,6,1128,120.054,120.064,119.940,119.950
2015-03-06 13:00,13,6,9578,119.948,120.926,119.903,120.765
2015-03-06 14:00,14,6,4022,120.766,121.110,120.756,121.086
2015-03-06 15:00,15,6,3350,121.090,121.285,121.028,121.158
2015-03-06 16:00,16,6,2132,121.156,121.172,120.845,120.936
2015-03-06 17:00,17,6,829,120.932,120.984,120.894,120.926
2015-03-06 18:00,18,6,1024,120.930,120.935,120.672,120.724
2015-03-06 19:00,19,6,693,120.721,120.762,120.616,120.694
2015-03-06 20:00,20,6,845,120.693,120.772,120.674,120.688
2015-03-06 21:00,21,6,1251,120.694,120.838,120.659,120.827
2015-03-08 21:00,21,8,959,120.844,120.876,120.722,120.819
2015-03-08 22:00,22,8,1535,120.828,120.876,120.699,120.702
2015-03-08 23:00,23,8,512,120.702,120.774,120.696,120.744
2015-03-09 00:00,0,9,997,120.746,120.772,120.616,120.769
2015-03-09 01:00,1,9,885,120.766,120.832,120.739,120.756
2015-03-09 02:00,2,9,755,120.760,120.926,120.753,120.892
2015-03-09 03:00,3,9,883,120.894,121.136,120.889,121.081
2015-03-09 04:00,4,9,602,121.078,121.086,120.940,120.949
2015-03-09 05:00,5,9,696,120.953,121.072,120.951,121.033
2015-03-09 06:00,6,9,576,121.034,121.063,120.945,120.946
2015-03-09 07:00,7,9,644,120.942,120.954,120.819,120.882
2015-03-09 08:00,8,9,1363,120.878,120.880,120.724,120.740
2015-03-09 09:00,9,9,1388,120.740,120.876,120.658,120.771
2015-03-09 10:00,10,9,978,120.767,120.892,120.728,120.885
2015-03-09 11:00,11,9,1012,120.886,121.053,120.866,121.044
2015-03-09 12:00,12,9,1213,121.041,121.069,120.914,120.915
2015-03-09 13:00,13,9,1397,120.915,120.953,120.858,120.942
2015-03-09 14:00,14,9,1380,120.938,121.064,120.894,121.062
2015-03-09 15:00,15,9,1661,121.062,121.256,120.996,121.176
2015-03-09 16:00,16,9,1045,121.180,121.386,121.176,121.383
2015-03-09 17:00,17,9,863,121.380,121.417,121.309,121.317
2015-03-09 18:00,18,9,582,121.317,121.317,121.178,121.182
2015-03-09 19:00,19,9,658,121.182,121.234,121.124,121.132
2015-03-09 20:00,20,9,557,121.129,121.175,121.120,121.150
2015-03-09 21:00,21,9,1969,121.158,121.238,121.144,121.210
2015-03-09 22:00,22,9,909,121.210,121.300,121.185,121.255
2015-03-09 23:00,23,9,2039,121.256,121.618,121.256,121.430
2015-03-10 00:00,0,10,1128,121.426,121.549,121.412,121.412
2015-03-10 01:00,1,10,1281,121.409,121.744,121.406,121.702
2015-03-10 02:00,2,10,924,121.698,121.762,121.635,121.676
2015-03-10 03:00,3,10,2095,121.676,122.030,121.649,121.804
2015-03-10 04:00,4,10,1271,121.804,121.905,121.670,121.678
2015-03-10 05:00,5,10,1065,121.680,121.798,121.652,121.794
2015-03-10 06:00,6,10,942,121.793,121.876,121.713,121.730
