Datetime,Volume,Open,High,Low,Close
2011-07-08 21:00,12,80.629,80.629,80.629,80.629
2011-07-09 21:00,557,80.629,80.676,80.537,80.549
2011-07-10 21:00,12356,80.551,80.832,80.112,80.262
2011-07-11 21:00,20924,80.266,80.376,79.172,79.242
2011-07-12 21:00,21250,79.247,79.574,78.497,78.977
2011-07-13 21:00,24596,78.980,79.614,78.468,79.138
2011-07-14 21:00,12241,79.141,79.274,78.891,79.130
2011-07-15 21:00,2,79.130,79.130,79.130,79.130
2011-07-16 21:00,917,79.130,79.155,78.975,79.111
2011-07-17 21:00,8706,79.108,79.180,78.954,79.040
2011-07-18 21:00,11879,79.043,79.279,78.822,79.180
2011-07-19 21:00,11104,79.185,79.318,78.710,78.778
2011-07-20 21:00,17016,78.781,79.030,78.289,78.303
2011-07-21 21:00,12522,78.306,78.730,78.226,78.538
2011-07-22 21:00,12,78.538,78.538,78.538,78.538
2011-07-23 21:00,1152,78.538,78.538,78.127,78.324
2011-07-24 21:00,14349,78.327,78.558,78.059,78.290
2011-07-25 21:00,16335,78.293,78.699,77.832,77.883
2011-07-26 21:00,12394,77.887,78.170,77.578,77.980
2011-07-27 21:00,11741,77.978,78.026,77.633,77.674
2011-07-28 21:00,17111,77.681,77.866,76.730,76.765
2011-07-29 21:00,12,76.765,76.765,76.765,76.765
2011-07-30 21:00,1574,76.765,77.410,76.765,77.168
2011-07-31 21:00,32500,77.165,78.049,76.294,77.212
2011-07-31 21:00,32500,77.165,78.049,76.294,77.212
2011-08-01 21:00,21621,77.208,77.830,76.966,77.153
2011-08-02 21:00,18608,77.151,77.405,76.784,77.062
2011-08-03 21:00,52009,77.066,80.240,76.972,78.886
2011-08-04 21:00,36573,78.882,79.377,78.319,78.403
2011-08-05 21:00,13,78.403,78.403,78.371,78.371
2011-08-06 21:00,3290,78.371,78.401,77.594,77.984
2011-08-07 21:00,28802,77.977,78.471,77.506,77.760
2011-08-08 21:00,40402,77.758,77.861,76.708,76.962
2011-08-09 21:00,26661,76.965,77.308,76.350,76.860
2011-08-10 21:00,32699,76.857,77.236,76.310,76.839
2011-08-11 21:00,14495,76.835,77.019,76.517,76.699
2011-08-12 21:00,12,76.699,76.699,76.699,76.699
2011-08-13 21:00,535,76.699,76.899,76.699,76.846
2011-08-14 21:00,12375,76.849,77.098,76.594,76.838
2011-08-15 21:00,11247,76.835,76.930,76.656,76.802
2011-08-16 21:00,10763,76.804,76.841,76.412,76.603
2011-08-17 21:00,10994,76.606,76.712,76.451,76.580
2011-08-18 21:00,18539,76.584,76.972,75.948,76.550
2011-08-19 21:00,12,76.550,76.550,76.550,76.550
2011-08-20 21:00,973,76.550,76.778,76.445,76.768
2011-08-21 21:00,13430,76.766,77.214,76.558,76.794
2011-08-22 21:00,11918,76.798,76.935,76.475,76.660
2011-08-23 21:00,12458,76.662,77.074,76.481,76.976
2011-08-24 21:00,14804,76.980,77.696,76.844,77.463
2011-08-25 21:00,14696,77.460,77.522,76.504,76.695
2011-08-26 21:00,12,76.695,76.695,76.695,76.695
2011-08-27 21:00,609,76.695,76.907,76.626,76.755
2011-08-28 21:00,10228,76.752,77.016,76.578,76.835
2011-08-29 21:00,10693,76.838,76.982,76.620,76.739
2011-08-30 21:00,10984,76.736,76.842,76.426,76.659
2011-08-31 21:00,17256,76.662,77.238,76.579,76.927
2011-08-31 21:00,17256,76.662,77.238,76.579,76.927
2011-09-01 21:00,12412,76.925,76.968,76.544,76.801
2011-09-02 21:00,10,76.801,76.801,76.801,76.801
2011-09-03 21:00,277,76.801,76.910,76.801,76.910
2011-09-04 21:00,8275,76.908,76.976,76.694,76.892
2011-09-05 21:00,22210,76.889,77.727,76.724,77.661
2011-09-06 21:00,15741,77.664,77.712,77.072,77.253
2011-09-07 21:00,13178,77.256,77.597,77.146,77.505
2011-09-08 21:00,17211,77.508,77.858,77.099,77.594
2011-09-09 21:00,12,77.594,77.594,77.594,77.594
2011-09-10 21:00,1726,77.594,77.594,77.178,77.462
2011-09-11 21:00,19807,77.465,77.585,76.755,77.211
2011-09-12 21:00,14346,77.215,77.254,76.809,76.950
2011-09-13 21:00,10258,76.955,77.066,76.606,76.624
2011-09-14 21:00,13015,76.626,77.329,76.564,76.701
2011-09-15 21:00,10145,76.703,76.971,76.671,76.796
2011-09-16 21:00,2,76.796,76.796,76.796,76.796
2011-09-17 21:00,496,76.796,76.994,76.796,76.945
2011-09-18 21:00,8156,76.941,76.980,76.328,76.590
2011-09-19 21:00,12250,76.587,76.763,76.358,76.451
2011-09-20 21:00,17178,76.453,76.736,76.119,76.455
2011-09-21 21:00,20854,76.459,76.974,76.109,76.241
2011-09-22 21:00,10351,76.238,76.887,76.152,76.594
2011-09-23 21:00,4,76.594,76.594,76.594,76.594
2011-09-24 21:00,121,76.594,76.594,76.417,76.477
2011-09-25 21:00,14277,76.473,76.762,76.226,76.358
2011-09-26 21:00,13456,76.361,76.933,76.266,76.814
2011-09-27 21:00,13180,76.817,76.874,76.342,76.608
2011-09-28 21:00,13296,76.606,77.024,76.416,76.837
2011-09-29 21:00,14280,76.834,77.196,76.498,77.053
2011-09-30 21:00,12,77.053,77.053,77.053,77.053
2011-12-31 22:00,1241,76.964,76.993,76.325,76.962
2012-01-01 22:00,3049,76.967,77.190,76.866,76.894
2012-01-02 22:00,8170,76.898,76.964,76.626,76.735
2012-01-03 22:00,7403,76.731,76.832,76.612,76.718
2012-01-04 22:00,8443,76.716,77.244,76.660,77.115
2012-01-05 22:00,8118,77.117,77.336,76.964,76.968
2012-01-06 22:00,1,76.968,76.968,76.968,76.968
2012-01-07 22:00,514,76.987,77.033,76.818,76.911
2012-01-08 22:00,4831,76.916,77.010,76.773,76.836
2012-01-09 22:00,5729,76.841,76.906,76.778,76.846
2012-01-10 22:00,5804,76.849,77.042,76.818,76.856
2012-01-11 22:00,6747,76.853,76.982,76.670,76.760
2012-01-12 22:00,7486,76.758,77.006,76.664,76.967
2012-01-14 22:00,477,76.908,77.133,76.907,77.081
2012-01-15 22:00,5680,77.077,77.077,76.702,76.782
2012-01-16 22:00,6421,76.779,76.880,76.554,76.831
2012-01-17 22:00,5768,76.834,76.874,76.658,76.831
2012-01-18 22:00,6747,76.835,77.320,76.700,77.108
2012-01-19 22:00,7014,77.111,77.306,76.918,77.030
2012-01-20 22:00,2,77.030,77.030,77.030,77.030
2012-01-21 22:00,600,77.030,77.103,76.921,76.959
2012-01-22 22:00,6301,76.962,77.082,76.869,77.023
2012-01-23 22:00,9618,77.026,77.853,76.960,77.669
2012-01-24 22:00,13039,77.671,78.282,77.565,77.782
2012-01-25 22:00,9063,77.784,77.817,77.296,77.451
2012-01-26 22:00,11694,77.454,77.486,76.654,76.699
2012-01-28 22:00,160,76.708,76.713,76.659,76.684
2012-01-29 22:00,7401,76.686,76.776,76.217,76.349
2012-01-30 22:00,8683,76.347,76.418,76.161,76.268
2012-01-31 22:00,7604,76.268,76.350,76.029,76.200
2012-01-31 22:00,7604,76.268,76.350,76.029,76.200
2012-02-01 22:00,5492,76.203,76.245,76.050,76.222
2012-02-02 22:00,7286,76.219,76.736,76.144,76.608
2012-02-04 22:00,580,76.603,76.649,76.501,76.615
2012-02-05 22:00,7938,76.618,76.804,76.498,76.548
2012-02-06 22:00,8397,76.551,76.965,76.520,76.767
2012-02-07 22:00,9404,76.764,77.186,76.710,77.040
2012-02-08 22:00,9690,77.038,77.730,77.017,77.665
2012-02-09 22:00,8830,77.663,77.805,77.520,77.617
2012-02-10 22:00,2,77.619,77.619,77.619,77.619
2012-02-11 22:00,124,77.619,77.683,77.548,77.562
2012-02-12 22:00,7229,77.566,77.780,77.397,77.573
2012-02-13 22:00,14603,77.575,78.544,77.364,78.437
2012-02-14 22:00,13542,78.439,78.660,78.184,78.434
2012-02-15 22:00,11501,78.436,78.965,78.362,78.934
2012-02-16 22:00,12272,78.929,79.613,78.797,79.558
2012-02-17 22:00,3,79.558,79.558,79.558,79.558
2012-02-18 22:00,947,79.558,79.653,79.361,79.606
2012-02-19 22:00,13172,79.602,79.889,79.366,79.630
2012-02-20 22:00,10970,79.626,79.850,79.552,79.740
2012-02-21 22:00,13703,79.742,80.405,79.682,80.293
2012-02-22 22:00,11642,80.296,80.352,79.858,79.999
2012-02-23 22:00,14015,79.995,81.217,79.932,81.200
2012-02-24 22:00,1,81.200,81.200,81.200,81.200
2012-02-25 22:00,1877,81.240,81.394,81.007,81.263
2012-02-26 22:00,21058,81.267,81.670,80.134,80.605
2012-02-27 22:00,17053,80.603,80.784,80.020,80.462
2012-02-28 22:00,20149,80.460,81.311,80.258,81.150
2012-02-29 22:00,18269,81.148,81.392,80.840,81.117
2012-02-29 22:00,18269,81.148,81.392,80.840,81.117
2012-03-01 22:00,16189,81.115,81.872,81.080,81.812
2012-03-02 22:00,1,81.812,81.812,81.812,81.812
2012-03-03 22:00,243,81.808,81.862,81.768,81.775
2012-03-04 22:00,15748,81.779,81.867,81.156,81.559
2012-03-05 22:00,19236,81.556,81.586,80.588,80.894
2012-03-06 22:00,15770,80.897,81.222,80.588,81.090
2012-03-07 22:00,17719,81.088,81.731,81.082,81.552
2012-03-08 22:00,19266,81.557,82.645,81.468,82.480
2012-03-10 22:00,315,82.435,82.565,82.426,82.505
2012-03-11 21:00,13219,82.501,82.534,82.117,82.234
2012-03-12 21:00,21388,82.231,83.084,81.968,82.948
2012-03-13 21:00,15194,82.945,83.830,82.871,83.731
2012-03-14 21:00,20569,83.728,84.178,83.194,83.575
2012-03-15 21:00,19288,83.572,83.942,83.184,83.439
2012-03-16 21:00,1,83.439,83.439,83.439,83.439
2012-03-17 21:00,160,83.410,83.410,83.355,83.396
2012-03-18 21:00,15489,83.393,83.568,83.022,83.346
2012-03-19 21:00,13027,83.344,83.832,83.320,83.707
2012-03-20 21:00,18977,83.704,84.096,83.297,83.406
2012-03-21 21:00,26552,83.409,83.472,82.328,82.535
2012-03-22 21:00,22318,82.538,82.950,81.976,82.349
2012-03-23 21:00,1,82.349,82.349,82.349,82.349
2012-03-24 21:00,280,82.389,82.467,82.335,82.407
2012-03-25 21:00,18431,82.411,83.001,82.380,82.826
2012-03-26 21:00,19200,82.823,83.386,82.644,83.175
2012-03-27 21:00,22943,83.172,83.220,82.611,82.898
2012-03-28 21:00,22644,82.900,82.970,81.906,82.457
2012-03-29 21:00,23491,82.459,82.884,81.834,82.865
2012-03-30 21:00,1,82.865,82.865,82.865,82.865
2012-03-31 21:00,832,82.865,83.175,82.865,83.031
2012-03-31 21:00,832,82.865,83.175,82.865,83.031
2012-04-01 21:00,22465,83.026,83.305,81.876,82.076
2012-04-02 21:00,20100,82.078,82.996,81.559,82.812
2012-04-03 21:00,19857,82.814,82.936,82.097,82.463
2012-04-04 21:00,21128,82.460,82.474,81.829,82.376
2012-04-05 21:00,14297,82.380,82.555,81.306,81.639
2012-04-07 21:00,288,81.460,81.553,81.416,81.511
2012-04-08 21:00,13936,81.515,81.672,81.200,81.492
2012-04-09 21:00,21909,81.495,81.864,80.651,80.672
2012-04-10 21:00,18894,80.674,81.122,80.578,80.862
2012-04-11 21:00,17230,80.865,81.131,80.738,80.890
2012-04-12 21:00,13954,80.885,81.195,80.832,80.912
2012-04-13 21:00,1,80.912,80.912,80.912,80.912
2012-04-14 21:00,278,80.857,80.943,80.819,80.850
2012-04-15 21:00,16018,80.855,81.000,80.297,80.409
2012-04-16 21:00,13519,80.414,80.929,80.338,80.844
2012-04-17 21:00,14984,80.846,81.563,80.841,81.259
2012-04-18 21:00,17262,81.256,81.734,81.176,81.603
2012-04-19 21:00,11373,81.606,81.781,81.485,81.520
2012-04-20 21:00,2,81.520,81.570,81.520,81.570
2012-04-21 21:00,265,81.570,81.616,81.503,81.517
2012-04-22 21:00,11985,81.521,81.665,80.974,81.185
2012-04-23 21:00,11519,81.188,81.394,80.858,81.315
2012-04-24 21:00,16070,81.317,81.695,81.074,81.346
2012-04-25 21:00,13395,81.344,81.424,80.667,80.995
2012-04-26 21:00,21470,80.993,81.444,80.225,80.267
2012-04-27 21:00,2,80.267,80.307,80.267,80.307
2012-04-28 21:00,180,80.348,80.372,80.263,80.267
2012-04-29 21:00,8703,80.271,80.390,79.736,79.823
2012-04-30 21:00,9474,79.820,80.304,79.645,80.093
2012-04-30 21:00,9474,79.820,80.304,79.645,80.093
2012-05-01 21:00,12781,80.096,80.612,80.047,80.143
2012-05-02 21:00,8058,80.140,80.554,80.100,80.183
2012-05-03 21:00,9494,80.186,80.399,79.808,79.857
2012-05-05 21:00,810,79.857,79.965,79.714,79.849
2012-05-06 21:00,11599,79.844,80.000,79.648,79.917
2012-05-07 21:00,10027,79.913,80.080,79.710,79.869
2012-05-08 21:00,11667,79.872,79.942,79.434,79.636
2012-05-09 21:00,11851,79.638,80.019,79.608,79.927
2012-05-10 21:00,10955,79.930,79.994,79.730,79.943
2012-05-11 21:00,1,79.943,79.943,79.943,79.943
2012-05-12 21:00,69,79.943,79.987,79.928,79.987
2012-05-13 21:00,9845,79.982,80.188,79.684,79.847
2012-05-14 21:00,11550,79.849,80.335,79.814,80.183
2012-05-15 21:00,13463,80.181,80.552,80.157,80.332
2012-05-16 21:00,14263,80.334,80.396,79.137,79.275
2012-05-17 21:00,12557,79.278,79.464,79.002,79.030
2012-05-18 21:00,2,79.030,79.030,79.030,79.030
2012-05-19 21:00,181,78.995,79.151,78.965,79.126
2012-05-20 21:00,9820,79.130,79.448,79.110,79.305
2012-05-21 21:00,12388,79.308,80.148,79.272,79.962
2012-05-22 21:00,14917,79.965,80.076,79.214,79.478
2012-05-23 21:00,10723,79.475,79.635,79.349,79.599
2012-05-24 21:00,8231,79.597,79.823,79.502,79.685
2012-05-25 21:00,1,79.685,79.685,79.685,79.685
2012-05-26 21:00,357,79.655,79.715,79.570,79.708
2012-05-27 21:00,6579,79.712,79.729,79.336,79.477
2012-05-28 21:00,9078,79.475,79.642,79.375,79.493
2012-05-29 21:00,10999,79.495,79.570,78.868,79.072
2012-05-30 21:00,13922,79.075,79.132,78.213,78.314
2012-05-31 21:00,20478,78.316,78.724,77.662,78.019
2012-05-31 21:00,20478,78.316,78.724,77.662,78.019
2012-06-02 21:00,389,77.955,78.180,77.935,78.087
2012-06-03 21:00,11152,78.091,78.462,77.990,78.346
2012-06-04 21:00,12135,78.349,78.970,78.108,78.754
2012-06-05 21:00,16129,78.757,79.279,78.616,79.195
2012-06-06 21:00,15237,79.192,79.794,79.164,79.631
2012-06-07 21:00,15068,79.628,79.754,79.111,79.475
2012-06-09 21:00,685,79.475,79.789,79.405,79.628
2012-06-10 21:00,13419,79.624,79.722,79.360,79.444
2012-06-11 21:00,12867,79.441,79.694,79.169,79.525
2012-06-12 21:00,11138,79.523,79.744,79.302,79.487
2012-06-13 21:00,8925,79.484,79.486,79.159,79.349
2012-06-14 21:00,11747,79.347,79.510,78.616,78.722
2012-06-16 21:00,636,78.722,78.944,78.645,78.806
2012-06-17 21:00,12526,78.811,79.308,78.811,79.112
2012-06-18 21:00,9601,79.109,79.140,78.846,78.953
2012-06-19 21:00,15721,78.956,79.704,78.797,79.538
2012-06-20 21:00,15401,79.535,80.334,79.388,80.279
2012-06-21 21:00,13316,80.281,80.570,80.011,80.429
2012-06-22 21:00,1,80.429,80.429,80.429,80.429
2012-06-23 21:00,199,80.470,80.500,80.392,80.426
2012-06-24 21:00,11405,80.436,80.623,79.442,79.666
2012-06-25 21:00,11932,79.663,79.786,79.232,79.514
2012-06-26 21:00,10385,79.516,79.867,79.358,79.719
2012-06-27 21:00,10330,79.715,79.756,79.222,79.454
2012-06-28 21:00,18941,79.451,79.989,79.140,79.794
2012-06-30 21:00,274,79.748,79.872,79.713,79.861
2012-06-30 21:00,274,79.748,79.872,79.713,79.861
2012-07-01 21:00,13024,79.865,79.982,79.315,79.522
2012-07-02 21:00,10468,79.524,79.931,79.419,79.791
2012-07-03 21:00,6778,79.793,79.890,79.593,79.876
2012-07-04 21:00,13707,79.874,80.097,79.561,79.920
2012-07-05 21:00,11493,79.917,80.022,79.499,79.656
2012-07-06 21:00,1,79.656,79.656,79.656,79.656
2012-07-07 21:00,358,79.685,79.763,79.620,79.620
2012-07-08 21:00,7331,79.616,79.774,79.428,79.559
2012-07-09 21:00,8643,79.562,79.598,79.215,79.428
2012-07-10 21:00,9299,79.430,79.793,79.138,79.763
2012-07-11 21:00,12355,79.766,79.962,79.179,79.313
2012-07-12 21:00,7061,79.310,79.395,79.073,79.179
2012-07-13 21:00,1,79.179,79.179,79.179,79.179
2012-07-14 21:00,215,79.179,79.292,79.179,79.272
2012-07-15 21:00,6910,79.276,79.288,78.689,78.864
2012-07-16 21:00,9169,78.862,79.173,78.794,79.064
2012-07-17 21:00,7466,79.067,79.154,78.761,78.805
2012-07-18 21:00,7820,78.808,78.824,78.431,78.587
2012-07-19 21:00,8165,78.585,78.803,78.454,78.493
2012-07-21 21:00,355,78.493,78.493,78.410,78.450
2012-07-22 21:00,9951,78.454,78.538,77.945,78.396
2012-07-23 21:00,7893,78.393,78.415,78.102,78.179
2012-07-24 21:00,7756,78.176,78.279,78.072,78.165
2012-07-25 21:00,9312,78.169,78.319,78.015,78.210
2012-07-26 21:00,10743,78.206,78.676,78.078,78.428
2012-07-28 21:00,225,78.428,78.532,78.428,78.452
2012-07-29 21:00,7573,78.455,78.542,78.121,78.177
2012-07-30 21:00,7567,78.175,78.306,78.042,78.123
2012-07-31 21:00,9631,78.126,78.501,77.912,78.434
2012-07-31 21:00,9631,78.126,78.501,77.912,78.434
2012-08-01 21:00,10620,78.431,78.538,78.122,78.244
2012-08-02 21:00,10629,78.239,78.774,78.072,78.458
2012-08-03 21:00,1,78.458,78.458,78.458,78.458
2012-08-04 21:00,392,78.458,78.624,78.428,78.598
2012-08-05 21:00,7477,78.593,78.644,78.148,78.246
2012-08-06 21:00,8130,78.243,78.739,78.160,78.605
2012-08-07 21:00,9520,78.608,78.662,78.236,78.434
2012-08-08 21:00,10229,78.431,78.794,78.296,78.567
2012-08-09 21:00,8024,78.570,78.643,78.166,78.270
2012-08-11 21:00,106,78.270,78.290,78.207,78.230
2012-08-12 21:00,6200,78.225,78.376,78.165,78.319
2012-08-13 21:00,8448,78.322,78.935,78.308,78.736
2012-08-14 21:00,9478,78.739,79.050,78.592,78.995
2012-08-15 21:00,10998,78.993,79.404,78.920,79.344
2012-08-16 21:00,8077,79.341,79.573,79.234,79.564
2012-08-17 21:00,1,79.564,79.564,79.564,79.564
2012-08-18 21:00,131,79.564,79.573,79.470,79.562
2012-08-19 21:00,7515,79.566,79.660,79.323,79.427
2012-08-20 21:00,8561,79.425,79.526,79.225,79.285
2012-08-21 21:00,11312,79.281,79.376,78.282,78.582
2012-08-22 21:00,8985,78.584,78.696,78.364,78.494
2012-08-23 21:00,8163,78.491,78.725,78.454,78.672
2012-08-25 21:00,77,78.672,78.713,78.624,78.703
2012-08-26 21:00,4720,78.708,78.844,78.627,78.744
2012-08-27 21:00,6962,78.749,78.772,78.458,78.508
2012-08-28 21:00,6376,78.510,78.788,78.484,78.706
2012-08-29 21:00,5305,78.704,78.748,78.498,78.627
2012-08-30 21:00,9881,78.624,78.656,78.190,78.387
2012-09-01 21:00,103,78.387,78.394,78.310,78.341
2012-09-02 21:00,4576,78.344,78.402,78.198,78.258
2012-09-03 21:00,6758,78.255,78.472,78.255,78.430
2012-09-04 21:00,7146,78.428,78.536,78.304,78.392
2012-09-05 21:00,9192,78.389,79.035,78.382,78.862
2012-09-06 21:00,11799,78.864,79.023,78.019,78.234
2012-09-08 21:00,52,78.234,78.272,78.166,78.252
2012-09-09 21:00,5671,78.256,78.331,78.186,78.284
2012-09-10 21:00,8217,78.287,78.291,77.704,77.766
2012-09-11 21:00,10534,77.769,77.966,77.742,77.855
2012-09-12 21:00,13078,77.858,77.872,77.135,77.490
2012-09-13 21:00,14781,77.492,78.395,77.463,78.395
2012-09-15 21:00,94,78.395,78.396,78.338,78.346
2012-09-16 21:00,10528,78.346,78.929,78.168,78.708
2012-09-17 21:00,9914,78.712,78.876,78.490,78.813
2012-09-18 21:00,19527,78.818,79.218,78.258,78.379
2012-09-19 21:00,12399,78.382,78.460,78.025,78.245
2012-09-20 21:00,9406,78.248,78.371,78.113,78.168
2012-09-21 21:00,3,78.168,78.168,78.168,78.168
2012-09-22 21:00,106,78.168,78.247,78.139,78.170
2012-09-23 21:00,7441,78.166,78.202,77.809,77.850
2012-09-24 21:00,8681,77.847,77.930,77.662,77.797
2012-09-25 21:00,8175,77.799,77.910,77.594,77.745
2012-09-26 21:00,7271,77.743,77.756,77.585,77.605
2012-09-27 21:00,10706,77.603,78.107,77.440,77.919
2012-09-29 21:00,223,77.919,78.096,77.890,77.976
2012-09-30 21:00,8940,77.972,78.151,77.794,77.993
2013-01-01 22:00,43344,86.758,87.348,86.758,87.345
2013-01-02 22:00,33994,87.342,87.356,86.768,87.236
2013-01-03 22:00,53638,87.236,88.412,87.236,88.155
2013-01-04 22:00,1,88.155,88.155,88.155,88.155
2013-01-05 22:00,439,88.154,88.159,88.117,88.119
2013-01-06 22:00,40124,88.118,88.376,87.628,87.793
2013-01-07 22:00,47357,87.792,87.828,86.901,87.051
2013-01-08 22:00,46052,87.050,88.016,86.828,87.878
2013-01-09 22:00,50370,87.877,88.794,87.855,88.780
2013-01-10 22:00,61412,88.779,89.449,88.684,89.183
2013-01-11 22:00,1,89.183,89.183,89.183,89.183
2013-01-12 22:00,1264,89.280,89.319,89.221,89.298
2013-01-13 22:00,45140,89.294,89.672,89.084,89.477
2013-01-14 22:00,66433,89.478,89.632,88.288,88.794
2013-01-15 22:00,65608,88.797,88.874,87.794,88.382
2013-01-16 22:00,75526,88.390,90.134,88.137,89.879
2013-01-17 22:00,64563,89.879,90.214,89.631,90.082
2013-01-18 22:00,3,90.082,90.082,90.082,90.082
2013-01-19 22:00,1449,90.082,90.192,90.072,90.094
2013-01-20 22:00,48525,90.096,90.248,89.339,89.605
2013-01-21 22:00,89186,89.608,90.152,88.368,88.708
2013-01-22 22:00,56691,88.707,88.794,88.063,88.614
2013-01-23 22:00,66539,88.614,90.555,88.416,90.326
2013-01-24 22:00,61915,90.326,91.194,90.292,90.878
2013-01-26 22:00,819,91.028,91.062,91.014,91.048
2013-01-27 22:00,49878,91.046,91.261,90.568,90.855
2013-01-28 22:00,56659,90.852,91.017,90.330,90.722
2013-01-29 22:00,55584,90.723,91.405,90.661,91.086
2013-01-30 22:00,53164,91.085,91.781,90.750,91.712
2013-01-31 22:00,71015,91.714,92.963,91.614,92.828
2013-01-31 22:00,71015,91.714,92.963,91.614,92.828
2013-02-01 22:00,1,92.828,92.828,92.828,92.828
2013-02-02 22:00,1069,92.784,92.810,92.742,92.780
2013-02-03 22:00,57920,92.778,93.182,92.206,92.380
2013-02-04 22:00,75975,92.382,93.656,91.980,93.634
2013-02-05 22:00,68776,93.634,94.064,93.276,93.618
2013-02-06 22:00,67738,93.617,93.916,93.084,93.628
2013-02-07 22:00,74720,93.628,93.741,92.174,92.652
2013-02-08 22:00,1,92.652,92.652,92.652,92.652
2013-02-10 22:00,129502,92.742,94.466,92.369,94.316
2013-02-11 22:00,204167,94.318,94.410,92.950,93.479
2013-02-12 22:00,143704,93.479,93.780,92.824,93.389
2013-02-13 22:00,149822,93.388,93.714,92.678,92.876
2013-02-14 22:00,195986,92.877,93.842,92.226,93.501
2013-02-15 22:00,2,93.501,93.501,93.501,93.501
2013-02-17 22:00,103705,93.690,94.216,93.690,93.954
2013-02-18 22:00,98667,93.952,93.964,93.292,93.572
2013-02-19 22:00,124928,93.574,94.042,93.139,93.565
2013-02-20 22:00,138719,93.565,93.862,92.775,93.116
2013-02-21 22:00,124816,93.112,93.516,92.930,93.414
2013-02-24 22:00,228457,94.538,94.556,90.860,91.820
2013-02-25 22:00,282168,91.822,92.750,91.123,91.979
2013-02-26 22:00,174311,91.978,92.439,91.140,92.234
2013-02-27 22:00,145639,92.232,92.851,92.013,92.560
2013-02-28 22:00,144451,92.560,93.686,92.444,93.588
2013-02-28 22:00,144451,92.560,93.686,92.444,93.588
2013-03-01 22:00,1,93.588,93.588,93.588,93.588
2013-03-03 22:00,108006,93.651,93.727,93.168,93.484
2013-03-04 22:00,109913,93.484,93.540,92.918,93.292
2013-03-05 22:00,94158,93.291,94.118,92.998,94.068
2013-03-06 22:00,129746,94.070,95.098,93.792,94.822
2013-03-07 22:00,165641,94.823,96.578,94.785,96.003
2013-03-08 22:00,1,96.003,96.003,96.003,96.003
2013-03-10 21:00,102491,95.990,96.366,95.951,96.281
2013-03-11 21:00,169085,96.282,96.712,95.644,96.083
2013-03-12 21:00,149879,96.082,96.264,95.445,96.123
2013-03-13 21:00,145141,96.123,96.592,95.684,96.113
2013-03-14 21:00,158579,96.114,96.274,95.077,95.272
2013-03-15 21:00,1,95.272,95.272,95.272,95.272
2013-03-17 21:00,183802,94.388,95.600,94.087,95.214
2013-03-18 21:00,146055,95.214,95.748,94.724,95.164
2013-03-19 21:00,135723,95.162,96.134,94.832,96.014
2013-03-20 21:00,178786,96.016,96.111,94.538,94.907
2013-03-21 21:00,94561,94.908,95.134,94.196,94.468
2013-03-22 21:00,1,94.469,94.469,94.469,94.469
2013-03-24 21:00,99350,94.410,94.962,93.530,94.168
2013-03-25 21:00,83820,94.169,94.618,93.868,94.444
2013-03-26 21:00,75003,94.444,94.908,94.021,94.454
2013-03-27 21:00,70740,94.454,94.488,93.876,94.147
2013-03-28 21:00,52213,94.146,94.303,93.933,94.208
2013-03-31 21:00,65382,94.280,94.376,93.164,93.233
2013-03-31 21:00,65382,94.280,94.376,93.164,93.233
2013-04-01 21:00,77793,93.234,93.560,92.569,93.440
2013-04-02 21:00,73139,93.442,93.688,92.715,93.043
2013-04-03 21:00,147523,93.041,96.416,92.730,96.336
2013-04-04 21:00,159098,96.335,97.832,95.759,97.560
2013-04-07 21:00,133054,98.213,99.388,98.078,99.356
2013-04-08 21:00,116766,99.357,99.664,98.590,99.024
2013-04-09 21:00,107500,99.026,99.874,98.913,99.772
2013-04-10 21:00,103413,99.772,99.946,99.114,99.676
2013-04-11 21:00,123446,99.675,99.807,98.094,98.404
2013-04-12 21:00,2,98.404,98.404,98.404,98.404
2013-04-14 21:00,171053,98.214,98.714,96.358,96.764
2013-04-15 21:00,152439,96.767,98.157,95.801,97.534
2013-04-16 21:00,143308,97.533,98.432,97.212,98.115
2013-04-17 21:00,125817,98.114,98.531,97.634,98.171
2013-04-18 21:00,116226,98.169,99.686,98.108,99.518
2013-04-21 21:00,102242,99.816,99.886,98.980,99.234
2013-04-22 21:00,124835,99.234,99.536,98.483,99.476
2013-04-23 21:00,96127,99.476,99.760,99.186,99.516
2013-04-24 21:00,92443,99.516,99.566,98.986,99.254
2013-04-25 21:00,138242,99.254,99.417,97.558,98.046
2013-04-28 21:00,76906,97.950,98.202,97.352,97.756
2013-04-29 21:00,84691,97.756,98.128,97.009,97.454
2013-04-30 21:00,72490,97.457,97.680,97.023,97.392
2013-04-30 21:00,72490,97.457,97.680,97.023,97.392
2013-05-01 21:00,87017,97.392,98.394,97.090,97.932
2013-05-02 21:00,72499,97.932,99.270,97.900,98.998
2013-05-05 21:00,40611,99.184,99.454,99.060,99.326
2013-05-06 21:00,71689,99.324,99.433,98.830,98.996
2013-05-07 21:00,68944,98.996,99.154,98.581,99.005
2013-05-08 21:00,95929,99.004,100.794,98.650,100.594
2013-05-09 21:00,123240,100.593,101.984,100.540,101.618
2013-05-12 21:00,83020,101.892,102.154,101.518,101.828
2013-05-13 21:00,95326,101.830,102.435,101.262,102.414
2013-05-14 21:00,98219,102.413,102.764,101.852,102.250
2013-05-15 21:00,103681,102.251,102.684,101.832,102.260
2013-05-16 21:00,88581,102.260,103.308,102.082,103.222
